roman,target,freq,freq_lang,category,status,notes
yuet,យឹត,23,km,unclassified,approved,
yuetayoung,យឹតយោង,1,km,unclassified,approved,
yuetoyoung,យឹតយោង,1,km,unclassified,approved,
yueun,យឺន,2,km,unclassified,approved,
yueur,យ៉ឺរ,1,km,unclassified,approved,
yueut,យឺត,383,km,unclassified,approved,
yuh,យុះៗ,1,km,unclassified,approved,
yuk,យុក,1,km,unclassified,approved,
yuk,យុគ,141,km,unclassified,approved,
yukk,យុក,1,km,unclassified,approved,
yukkakreah,យុគគ្រាះ,1,km,unclassified,approved,
yukkbat,យុកក្ប័ត្រ,1,km,unclassified,approved,
yukkbatr,យុកក្ប័ត្រ,1,km,unclassified,approved,
yukkreah,យុគគ្រាះ,1,km,unclassified,approved,
yuklopintu,យុគលពិន្ទុ,1,km,unclassified,approved,
yuknthor,យុគន្ធរ,1,km,unclassified,approved,
yukoleak,យុគលៈ,1,km,unclassified,approved,
yuksamey,យុគសម័យ,9,km,unclassified,approved,
yuksomey,យុគសម័យ,9,km,unclassified,approved,
yukyeak,យុកយាក់,1,km,unclassified,approved,
yul,យល់,2368,km,unclassified,approved,
yum,យំ,262,km,unclassified,approved,
yumsaok,យំសោក,30,km,unclassified,approved,
yun,យន្ត,3522,km,unclassified,approved,
yunas,យូរណាស់,3,km,unclassified,approved,
yuon,យួន,5,km,unclassified,approved,
yuor,យួរ,68,km,unclassified,approved,
yuorodai,យួរដៃ,2,km,unclassified,approved,
yupea,យុពា,1,km,unclassified,approved,
yuponman,យូរប៉ុន្មាន,13,km,unclassified,approved,
yur,យុរ,3,km,unclassified,approved,
yurnas,យូរណាស់,3,km,unclassified,approved,
yursbauv,យុរស្បូវ,1,km,unclassified,approved,
yursbouv,យុរស្បូវ,1,km,unclassified,approved,
yursbov,យុរស្បូវ,1,km,unclassified,approved,
yut,យុទ្ធ,682,km,unclassified,approved,
yuth,យុទ្ធ,682,km,unclassified,approved,
yuthka,យុថ្កា,3,km,unclassified,approved,
yuttak,យុត្តៈ,1,km,unclassified,approved,
yuttethor,យុត្តិធម៌,144,km,unclassified,approved,
yutthneakar,យុទ្ធនាការ,26,km,unclassified,approved,
yutthneathikar,យុទ្ធនាធិការ,1,km,unclassified,approved,
yutthochon,យុទ្ធជន,2,km,unclassified,approved,
yutthojun,យុទ្ធជន,2,km,unclassified,approved,
yutthonea,យុទ្ធនា,33,km,unclassified,approved,
yutthoubkaron,យុទ្ធោបករណ៍,1,km,unclassified,approved,
yutthoubkoron,យុទ្ធោបករណ៍,1,km,unclassified,approved,
yutthubkaron,យុទ្ធុបករណ៍,1,km,unclassified,approved,
yutthubkoron,យុទ្ធុបករណ៍,1,km,unclassified,approved,
yuva,យុវ,1,km,unclassified,approved,
yuvatei,យុវតី,43,km,unclassified,approved,
yuvea,យុវ,1,km,unclassified,approved,
yuveak,យុវៈ,1,km,unclassified,approved,
yuvotei,យុវតី,43,km,unclassified,approved,
yuy,យុយ,1,km,unclassified,approved,
yuy,យូយ,1,km,unclassified,approved,
yuy,យ៉ូយ,1,km,unclassified,approved,
yy,និយាយ,9116,km,unclassified,approved,
yy,យាយ,546,km,unclassified,approved,
yy,យ៉,5,km,unclassified,approved,
yyab,យ៉ាប់,70,km,unclassified,approved,
yyabb,យ៉ាប់,70,km,unclassified,approved,
yyabbochha,យ៉ាបឆា,1,km,unclassified,approved,
yyabchha,យ៉ាបឆា,1,km,unclassified,approved,
yyabochha,យ៉ាបឆា,1,km,unclassified,approved,
yyabyern,យ៉ាប់យ៉ឺន,1,km,unclassified,approved,
yyabyeun,យ៉ាប់យ៉ឺន,1,km,unclassified,approved,
yyadam,យ៉ាដាំ,1,km,unclassified,approved,
yyak,យ៉ាក,23,km,unclassified,approved,
yyang,យ៉ាង,28036,km,unclassified,approved,
yyangna,យ៉ាងណា,34,km,unclassified,approved,
yyanattho,យ៉ាន័ត្ថុ,1,km,unclassified,approved,
yyark,យ៉ាក,23,km,unclassified,approved,
yyaueah,យ៉ើះ,1,km,unclassified,approved,
yyaur,យ៉ើ,1,km,unclassified,approved,
yyaur,យ៉ើរ,1,km,unclassified,approved,
yyav,យ៉ាវ,50,km,unclassified,approved,
yyeang,យ៉ាង,28036,km,unclassified,approved,
yyeav,យ៉ាវ,50,km,unclassified,approved,
yyeavchhakhvai,យ៉ាវឆាខ្វៃ,1,km,unclassified,approved,
yyeavchhakhvei,យ៉ាវឆាខ្វៃ,1,km,unclassified,approved,
yyeeakyo,យ៉េៈយ៉ុ,1,km,unclassified,approved,
yyei,យ៉ៃ,11,km,unclassified,approved,
yyer,យ៉ើ,1,km,unclassified,approved,
yyerr,យ៉ើរ,1,km,unclassified,approved,
yyey,យ៉ៃ,11,km,unclassified,approved,
yyong,យ៉ង,29,km,unclassified,approved,
yyor,យ៉,5,km,unclassified,approved,
yyos,យ៉ស,1,km,unclassified,approved,
yyueur,យ៉ឺរ,1,km,unclassified,approved,
yyuy,យ៉ូយ,1,km,unclassified,approved,
zambia,សំប៊ី,1,km,places,approved,
zart,ស្អាត,8820,km,unclassified,approved,
zei,ស្រី,19164,km,unclassified,approved,
zei,ស្រេច,410,km,unclassified,approved,
zimbabwe,ហ្ស៊ីមបាវ៉េ,1,km,places,approved,
zoul,ស្រួល,1948,km,unclassified,approved,
zout,ស្រូត,5,km,unclassified,approved,
zpechzpel,ស្រពេចស្រពិល,1,km,unclassified,approved,
zpechzpil,ស្រពេចស្រពិល,1,km,unclassified,approved,
zuol,ស្រួល,1948,km,unclassified,approved,
