roman,target,freq,freq_lang,category,status,notes
kaoseyvobbokom,កោសេយ្យវប្បកម្ម,1,km,unclassified,approved,
kaoseyvobbakar,កោសេយ្យវប្បករ,1,km,unclassified,approved,
kaoseyvobbokor,កោសេយ្យវប្បករ,1,km,unclassified,approved,
kohondet,កោះអណ្ដែត,1,km,unclassified,approved,
kauton,កៅទណ្ឌ,1,km,unclassified,approved,
kauyok,កៅយក់,1,km,unclassified,approved,
kauseb,កៅសិប,1,km,unclassified,approved,
kausu,កៅស៊ូ,1,km,unclassified,approved,
kauhay,កៅហាយ,1,km,unclassified,approved,
kaulak,កៅឡាក់,1,km,unclassified,approved,
kaulau,កៅឡៅ,1,km,unclassified,approved,
kauaei,កៅអី,1,km,unclassified,approved,
kauey,កៅអី,1,km,unclassified,approved,
kauov,កៅអូវ,1,km,unclassified,approved,
kngar,ក្ង,1,km,unclassified,approved,
kngor,ក្ង,1,km,unclassified,approved,
kngak,ក្ងក់,1,km,unclassified,approved,
kngok,ក្ងក់,1,km,unclassified,approved,
kngang,ក្ងង់,1,km,unclassified,approved,
kngong,ក្ងង់,1,km,unclassified,approved,
kngan,ក្ងាន,16,km,unclassified,approved,
kngengkngang,ក្ងិងក្ងង់,1,km,unclassified,approved,
kngengkngong,ក្ងិងក្ងង់,1,km,unclassified,approved,
kngech,ក្ងិច,1,km,unclassified,approved,
kngechkngak,ក្ងិចក្ងក់,1,km,unclassified,approved,
kngechkngok,ក្ងិចក្ងក់,1,km,unclassified,approved,
knget,ក្ងិត,1,km,unclassified,approved,
kngoh,ក្ងុះ,1,km,unclassified,approved,
kngok,ក្ងុក,1,km,unclassified,approved,
kngong,ក្ងុង,1,km,unclassified,approved,
kngol,ក្ងុល,1,km,unclassified,approved,
knguor,ក្ងួរ,1,km,unclassified,approved,
kngiek,ក្ងៀក,1,km,unclassified,approved,
kngieng,ក្ងៀង,1,km,unclassified,approved,
kngeh,ក្ងេះ,1,km,unclassified,approved,
kngaeng,ក្ងែង,1,km,unclassified,approved,
kngaok,ក្ងោក,12,km,unclassified,approved,
kdar,ក្ដ,1,km,unclassified,approved,
kdor,ក្ដ,1,km,unclassified,approved,
kdak,ក្ដក់,1,km,unclassified,approved,
kdok,ក្ដក់,1,km,unclassified,approved,
kdan,ក្ដន់,1,km,unclassified,approved,
kdon,ក្ដន់,1,km,unclassified,approved,
kdam,ក្ដាំ,1,km,unclassified,approved,
kdang,ក្ដាំង,2,km,unclassified,approved,
kdangngea,ក្ដាំងងា,1,km,unclassified,approved,
kdat,ក្ដាត,1,km,unclassified,approved,
kdat,ក្ដាត់,1,km,unclassified,approved,
kdan,ក្ដាន់,13,km,unclassified,approved,
kdab,ក្ដាប់,20,km,unclassified,approved,
kdam,ក្ដាម,18,km,unclassified,approved,
kdamtuk,ក្ដាមទូក,1,km,unclassified,approved,
kdar,ក្ដារ,34,km,unclassified,approved,
kdarkhien,ក្ដារខៀន,1,km,unclassified,approved,
kdarchhnuon,ក្ដារឆ្នួន,1,km,unclassified,approved,
kdech,ក្ដិច,1,km,unclassified,approved,
kdet,ក្ដិត,1,km,unclassified,approved,
kdei,ក្ដី,1952,km,unclassified,approved,
kdey,ក្ដី,1952,km,unclassified,approved,
kdeikdam,ក្ដីក្ដាំ,1,km,unclassified,approved,
kdeina,ក្ដីណា,1,km,unclassified,approved,
sorsaeu,សរសើរ,2636,km,unclassified,approved,
kdoeah,ក្ដឹះ,1,km,unclassified,approved,
kdoeb,ក្ដឹប,12,km,unclassified,approved,
sorser,សរសើរ,2636,km,unclassified,approved,
kdok,ក្ដុក,111,km,unclassified,approved,
soser,សរសើរ,2636,km,unclassified,approved,
kdok,ក្ដុកៗ,1,km,unclassified,approved,
kdong,ក្ដុង,1,km,unclassified,approved,
kdongkdang,ក្ដុងក្ដាំង,1,km,unclassified,approved,
kdol,ក្ដុល,2,km,unclassified,approved,
kdounches,ក្ដូនចេស,1,km,unclassified,approved,
kdounjes,ក្ដូនចេស,1,km,unclassified,approved,
kduoch,ក្ដួច,1,km,unclassified,approved,
kduol,ក្ដួល,110,km,unclassified,approved,
kdoeang,ក្ដឿង,1,km,unclassified,approved,
kdien,ក្ដៀន,1,km,unclassified,approved,
kdieb,ក្ដៀប,1,km,unclassified,approved,
kdaeng,ក្ដែងៗ,1,km,unclassified,approved,
kdaong,ក្ដោង,8,km,unclassified,approved,
kdaob,ក្ដោប,57,km,unclassified,approved,
kdav,ក្ដៅ,2157,km,unclassified,approved,
kddang,ក្ឌាំង,1,km,unclassified,approved,
kddeung,ក្ឌឺង,1,km,unclassified,approved,
kddoam,ក្ឌុំ,1,km,unclassified,approved,
kddok,ក្ឌុក,1,km,unclassified,approved,
kddong,ក្ឌុង,1,km,unclassified,approved,
kttampor,ក្ទម្ព,1,km,unclassified,approved,
kttompor,ក្ទម្ព,1,km,unclassified,approved,
kttampotes,ក្ទម្ពទេស,1,km,unclassified,approved,
kttompotes,ក្ទម្ពទេស,1,km,unclassified,approved,
knak,ក្នក់,2,km,unclassified,approved,
knok,ក្នក់,2,km,unclassified,approved,
knanh,ក្នាញ់,304,km,unclassified,approved,
knekknak,ក្និកក្នក់,1,km,unclassified,approved,
knekknok,ក្និកក្នក់,1,km,unclassified,approved,
knech,ក្និច,1,km,unclassified,approved,
kbam,ក្បំ,2,km,unclassified,approved,
kbak,ក្បក,1,km,unclassified,approved,
kbok,ក្បក,1,km,unclassified,approved,
kbang,ក្បង់,1,km,unclassified,approved,
kbong,ក្បង់,1,km,unclassified,approved,
kbat,ក្បត់,131,km,unclassified,approved,
kbot,ក្បត់,131,km,unclassified,approved,
kbak,ក្បាក់,1,km,unclassified,approved,
kbang,ក្បាំង,2,km,unclassified,approved,
kbach,ក្បាច់,574,km,unclassified,approved,
kban,ក្បាន,1,km,unclassified,approved,
kbab,ក្បាប,1,km,unclassified,approved,
kbay,ក្បាយ,11,km,unclassified,approved,
kbal,ក្បាល,3667,km,unclassified,approved,
kbalkrapau,ក្បាលក្រពើ,1,km,unclassified,approved,
kbalkraper,ក្បាលក្រពើ,1,km,unclassified,approved,
kbalkropau,ក្បាលក្រពើ,1,km,unclassified,approved,
kbalkroper,ក្បាលក្រពើ,1,km,unclassified,approved,
kbalmoeang,ក្បាលមឿង,1,km,unclassified,approved,
kbet,ក្បិត,1,km,unclassified,approved,
kbetkbiet,ក្បិតក្បៀត,1,km,unclassified,approved,
kben,ក្បិន,11,km,unclassified,approved,
kbel,ក្បិល,1,km,unclassified,approved,
kbeut,ក្បឺត,1,km,unclassified,approved,
kbong,ក្បុង,2,km,unclassified,approved,
kbos,ក្បុស,1,km,unclassified,approved,
kboun,ក្បូន,22,km,unclassified,approved,
kbour,ក្បូរ,11,km,unclassified,approved,
kbuon,ក្បួន,130,km,unclassified,approved,
kboeang,ក្បឿង,19,km,unclassified,approved,
kboeung,ក្បឿង,19,km,unclassified,approved,
kbieb,ក្បៀប,1,km,unclassified,approved,
kbies,ក្បៀស,2,km,unclassified,approved,
kbet,ក្បេត,1,km,unclassified,approved,
kbae,ក្បែរ,991,km,unclassified,approved,
kbaoh,ក្បោះ,11,km,unclassified,approved,
kbos,ក្បោះ,11,km,unclassified,approved,
kbaohkbay,ក្បោះក្បាយ,1,km,unclassified,approved,
kboskbay,ក្បោះក្បាយ,1,km,unclassified,approved,
kmang,ក្មាង,1,km,unclassified,approved,
kmuoy,ក្មួយ,191,km,unclassified,approved,
kmek,ក្មេក,102,km,unclassified,approved,
kmeng,ក្មេង,7072,km,unclassified,approved,
kror,ក្រ,3187,km,unclassified,approved,
kram,ក្រំ,204,km,unclassified,approved,
krak,ក្រក,12,km,unclassified,approved,
krok,ក្រក,12,km,unclassified,approved,
krakei,ក្រកី,1,km,unclassified,approved,
krokei,ក្រកី,1,km,unclassified,approved,
krakao,ក្រកោ,1,km,unclassified,approved,
krokao,ក្រកោ,1,km,unclassified,approved,
krakhob,ក្រខុប,1,km,unclassified,approved,
krokhob,ក្រខុប,1,km,unclassified,approved,
krorkhsot,ក្រខ្សត់,2,km,unclassified,approved,
krakor,ក្រគរ,1,km,unclassified,approved,
krokor,ក្រគរ,1,km,unclassified,approved,
krang,ក្រង,64,km,unclassified,approved,
krong,ក្រង,64,km,unclassified,approved,
krang,ក្រង់,44,km,unclassified,approved,
krong,ក្រង់,44,km,unclassified,approved,
krochok,ក្រចក,251,km,unclassified,approved,
krochork,ក្រចក,251,km,unclassified,approved,
krochokchab,ក្រចកចាប,1,km,unclassified,approved,
krochokaondaeuk,ក្រចកអណ្ដើក,1,km,unclassified,approved,
krachab,ក្រចាប់,1,km,unclassified,approved,
krochab,ក្រចាប់,1,km,unclassified,approved,
krajab,ក្រចាប់,1,km,unclassified,approved,
krojab,ក្រចាប់,1,km,unclassified,approved,
krachas,ក្រចាស,1,km,unclassified,approved,
krochas,ក្រចាស,1,km,unclassified,approved,
krojas,ក្រចាស,1,km,unclassified,approved,
krache,ក្រចេ,1,km,unclassified,approved,
kroche,ក្រចេ,1,km,unclassified,approved,
kracheh,ក្រចេះ,36,km,unclassified,approved,
krocheh,ក្រចេះ,36,km,unclassified,approved,
kratie,ក្រចេះ,36,km,unclassified,approved,
kratié,ក្រចេះ,36,km,unclassified,approved,
krachau,ក្រចៅ,1,km,unclassified,approved,
krochau,ក្រចៅ,1,km,unclassified,approved,
krachoam,ក្រជាំ,1,km,unclassified,approved,
krochoam,ក្រជាំ,1,km,unclassified,approved,
kraching,ក្រជីង,1,km,unclassified,approved,
kroching,ក្រជីង,1,km,unclassified,approved,
kranhong,ក្រញង់,1,km,unclassified,approved,
kronhong,ក្រញង់,1,km,unclassified,approved,
kranhor,ក្រញរ,2,km,unclassified,approved,
kronhor,ក្រញរ,2,km,unclassified,approved,
kronham,ក្រញាំ,22,km,unclassified,approved,
kronhang,ក្រញាង,1,km,unclassified,approved,
kronhang,ក្រញាំង,1,km,unclassified,approved,
kronhanh,ក្រញាញ់,7,km,unclassified,approved,
kranhas,ក្រញាស,1,km,unclassified,approved,
kronhas,ក្រញាស,1,km,unclassified,approved,
kronhikkronhuk,ក្រញិកក្រញុក,1,km,unclassified,approved,
kranhi,ក្រញី,1,km,unclassified,approved,
kronhi,ក្រញី,1,km,unclassified,approved,
kronhueng,ក្រញឹង,1,km,unclassified,approved,
kronhueb,ក្រញឹប,1,km,unclassified,approved,
kronhuem,ក្រញឹម,1,km,unclassified,approved,
kronhuh,ក្រញុះ,1,km,unclassified,approved,
kronhuch,ក្រញុច,1,km,unclassified,approved,
kronhunh,ក្រញុញ,1,km,unclassified,approved,
kronhul,ក្រញុល,1,km,unclassified,approved,
vuhan,វូហាន,350,km,unclassified,approved,
kronhuv,ក្រញូវ,1,km,unclassified,approved,
kronhus,ក្រញូស,1,km,unclassified,approved,
kronhaut,ក្រញើត,1,km,unclassified,approved,
kranheng,ក្រញេង,1,km,unclassified,approved,
kronheng,ក្រញេង,1,km,unclassified,approved,
kronhenh,ក្រញេញ,1,km,unclassified,approved,
kronhes,ក្រញេស,1,km,unclassified,approved,
kronhoun,ក្រញោន,1,km,unclassified,approved,
kronhov,ក្រញៅ,1,km,unclassified,approved,
krodas,ក្រដាស,77,km,unclassified,approved,
kronat,ក្រណាត់,60,km,unclassified,approved,
kronan,ក្រណាន់,1,km,unclassified,approved,
krot,ក្រតៗ,1,km,unclassified,approved,
krotaeun,ក្រតើន,1,km,unclassified,approved,
krotea,ក្រទា,1,km,unclassified,approved,
kroteang,ក្រទាំង,1,km,unclassified,approved,
kroti,ក្រទី,1,km,unclassified,approved,
krotikrotea,ក្រទីក្រទា,1,km,unclassified,approved,
krotueut,ក្រទឺត,1,km,unclassified,approved,
kroteae,ក្រទែ,1,km,unclassified,approved,
kroniev,ក្រនៀវ,1,km,unclassified,approved,
kronievokaev,ក្រនៀវកែវ,1,km,unclassified,approved,
krorb,ក្រប,1054,km,unclassified,approved,
krob,ក្រប,1054,km,unclassified,approved,
krorbkhan,ក្របខណ្ឌ,598,km,unclassified,approved,
krabkhoan,ក្របខ័ណ្ឌ,133,km,unclassified,approved,
krobkhoan,ក្របខ័ណ្ឌ,133,km,unclassified,approved,
kbei,ក្របី,47,km,unclassified,approved,
kbey,ក្របី,47,km,unclassified,approved,
krobei,ក្របី,47,km,unclassified,approved,
krabuoch,ក្របួច,10,km,unclassified,approved,
krobuoch,ក្របួច,10,km,unclassified,approved,
krabael,ក្របែល,1,km,unclassified,approved,
krobael,ក្របែល,1,km,unclassified,approved,
krabau,ក្របៅ,1,km,unclassified,approved,
krobau,ក្របៅ,1,km,unclassified,approved,
krapeah,ក្រពះ,254,km,unclassified,approved,
kropeah,ក្រពះ,254,km,unclassified,approved,
krapok,ក្រពក,1,km,unclassified,approved,
kropok,ក្រពក,1,km,unclassified,approved,
krapong,ក្រពង,1,km,unclassified,approved,
kropong,ក្រពង,1,km,unclassified,approved,
krapot,ក្រពត,13,km,unclassified,approved,
kropot,ក្រពត,13,km,unclassified,approved,
krapea,ក្រពា,1,km,unclassified,approved,
kropea,ក្រពា,1,km,unclassified,approved,
krapeat,ក្រពាត់,1,km,unclassified,approved,
kropeat,ក្រពាត់,1,km,unclassified,approved,
krapeatchruk,ក្រពាត់ជ្រូក,1,km,unclassified,approved,
kropeatchruk,ក្រពាត់ជ្រូក,1,km,unclassified,approved,
krapeatdai,ក្រពាត់ដៃ,1,km,unclassified,approved,
kropeatdai,ក្រពាត់ដៃ,1,km,unclassified,approved,
krapuet,ក្រពឹត,7,km,unclassified,approved,
kropuet,ក្រពឹត,7,km,unclassified,approved,
kropom,ក្រពុំ,2,km,unclassified,approved,
kropum,ក្រពុំ,2,km,unclassified,approved,
krapul,ក្រពុល,2,km,unclassified,approved,
kropul,ក្រពុល,2,km,unclassified,approved,
krapulbay,ក្រពុលបាយ,1,km,unclassified,approved,
kropulbay,ក្រពុលបាយ,1,km,unclassified,approved,
krapau,ក្រពើ,255,km,unclassified,approved,
kropau,ក្រពើ,255,km,unclassified,approved,
krapenh,ក្រពេញ,132,km,unclassified,approved,
kropenh,ក្រពេញ,132,km,unclassified,approved,
krapen,ក្រពេន,1,km,unclassified,approved,
kropen,ក្រពេន,1,km,unclassified,approved,
kram,ក្រម,191,km,unclassified,approved,
krom,ក្រម,191,km,unclassified,approved,
kramkar,ក្រមការ,1,km,unclassified,approved,
kromkar,ក្រមការ,1,km,unclassified,approved,
kramob,ក្រមប់,1,km,unclassified,approved,
kromob,ក្រមប់,1,km,unclassified,approved,
kramom,ក្រមម,1,km,unclassified,approved,
kromom,ក្រមម,1,km,unclassified,approved,
kramor,ក្រមរ,1,km,unclassified,approved,
kromor,ក្រមរ,1,km,unclassified,approved,
kramea,ក្រមា,23,km,unclassified,approved,
kromea,ក្រមា,23,km,unclassified,approved,
kramoam,ក្រមាំ,1,km,unclassified,approved,
porpuoh,ពពោះ,1,km,unclassified,approved,
kromoam,ក្រមាំ,1,km,unclassified,approved,
krameach,ក្រមាច,1,km,unclassified,approved,
kromeach,ក្រមាច,1,km,unclassified,approved,
kramach,ក្រមាច់,1,km,unclassified,approved,
kromach,ក្រមាច់,1,km,unclassified,approved,
kramal,ក្រមាល់,1,km,unclassified,approved,
kromal,ក្រមាល់,1,km,unclassified,approved,
kramichkramaum,ក្រមិចក្រមើម,1,km,unclassified,approved,
kromichkromaum,ក្រមិចក្រមើម,1,km,unclassified,approved,
krami,ក្រមី,1,km,unclassified,approved,
kromi,ក្រមី,1,km,unclassified,approved,
