roman,target,freq,freq_lang,category,status,notes
konhjeak,កញ្ជាក់,1,km,unclassified,approved,
konhjeaksla,កញ្ជាក់ស្លា,1,km,unclassified,approved,
konhjeam,កញ្ចាម,1,km,unclassified,approved,
konhjeat,កញ្ជាត,1,km,unclassified,approved,
konhjo,កញ្ជោ,1,km,unclassified,approved,
konhjob,កញ្ចប់,475,km,unclassified,approved,
konhjob,កញ្ជប់,2,km,unclassified,approved,
konhjobkanhjov,កញ្ចប់កញ្ចូវ,1,km,unclassified,approved,
konhjong,កញ្ជង់,1,km,unclassified,approved,
konhjor,កញ្ជរ,1,km,unclassified,approved,
konhjor,កុញ្ជរ,1,km,unclassified,approved,
konhjorreathibdey,កុញ្ជរាធិបតី,1,km,unclassified,approved,
konhjos,កញ្ចុះ,15,km,unclassified,approved,
konhjot,កញ្ចោត,1,km,unclassified,approved,
konhjreb,កញ្ច្រឹប,1,km,unclassified,approved,
konhjreng,កញ្ច្រែង,1,km,unclassified,approved,
konhjreul,កញ្ជ្រឹល,18,km,unclassified,approved,
konhjrieb,កញ្ជ្រៀប,1,km,unclassified,approved,
konhjriech,កញ្ជ្រៀច,1,km,unclassified,approved,
konhjriev,កញ្ជ្រៀវ,12,km,unclassified,approved,
konhjrok,កញ្ជ្រក់,1,km,unclassified,approved,
konhjrom,កញ្ជ្រម,1,km,unclassified,approved,
konhjrong,កញ្ច្រង់,1,km,unclassified,approved,
konhjrorm,កញ្ជ្រម,1,km,unclassified,approved,
konhjrouk,កញ្ជ្រោក,1,km,unclassified,approved,
konhjroul,កញ្ជ្រោល,12,km,unclassified,approved,
konhjroung,កញ្ជ្រោង,25,km,unclassified,approved,
konhjruek,កញ្ច្រឹក,1,km,unclassified,approved,
konhjruk,កញ្ជ្រូក,1,km,unclassified,approved,
konhjuo,កញ្ជួ,1,km,unclassified,approved,
konhjusmean,កញ្ជុសមាន់,1,km,unclassified,approved,
konidtha,កនិដ្ឋា,1,km,unclassified,approved,
konjonjing,កូនជញ្ជីង,1,km,unclassified,approved,
konkamprea,កូនកំព្រា,1,km,unclassified,approved,
konkandor,កូនកណ្ដុរ,1,km,unclassified,approved,
konkli,កូនគ្លី,1,km,unclassified,approved,
konkomprea,កូនកំព្រា,1,km,unclassified,approved,
konkondol,កូនកណ្ដុរ,1,km,unclassified,approved,
konkoul,កូនគោល,1,km,unclassified,approved,
konkrab,កូនក្រាប់,1,km,unclassified,approved,
konkranh,កូនក្រាញ់,1,km,unclassified,approved,
konkrok,កូនក្រក,1,km,unclassified,approved,
konlaeng,កន្លែង,5259,km,unclassified,approved,
konlanh,កន្លាញ់,1,km,unclassified,approved,
konlas,កន្លាស់,1,km,unclassified,approved,
konleah,កន្លះ,350,km,unclassified,approved,
konleat,កន្លាត,28,km,unclassified,approved,
konleng,កន្លេង,1,km,unclassified,approved,
konleng,កន្លែង,5259,km,unclassified,approved,
konlert,កន្លើត,1,km,unclassified,approved,
konlertchok,កន្លើតចក,1,km,unclassified,approved,
konliet,កន្លៀត,11,km,unclassified,approved,
konlong,កន្លង,4316,km,unclassified,approved,
konlong,កន្លង់,9,km,unclassified,approved,
konlong,កូនលង,1,km,unclassified,approved,
konlongkhnob,កន្លងខ្នប់,1,km,unclassified,approved,
konlongphnum,កន្លងភ្នំ,1,km,unclassified,approved,
konlork,កូនលោក,1,km,unclassified,approved,
konlorng,កន្លង,4316,km,unclassified,approved,
konloung,កន្លោង,2,km,unclassified,approved,
konluh,កន្លុះ,1,km,unclassified,approved,
konluk,កន្លុក,3,km,unclassified,approved,
konpov,កូនពៅ,4,km,unclassified,approved,
konsaeng,កន្សែង,159,km,unclassified,approved,
konsangkot,កូនសង្កត់,1,km,unclassified,approved,
konsar,កូនសរ,1,km,unclassified,approved,
konsey,កន្សៃ,2,km,unclassified,approved,
konsngaeun,កូនស្ងើន,1,km,unclassified,approved,
konsongkot,កូនសង្កត់,1,km,unclassified,approved,
konsor,កូនសរ,1,km,unclassified,approved,
konsoum,កន្សោម,5,km,unclassified,approved,
konsoumtaao,កន្សោមតាឱ,1,km,unclassified,approved,
konsum,កន្សុំ,1,km,unclassified,approved,
kontaerae,កន្តែរ៉ែ,1,km,unclassified,approved,
kontang,កន្តាំង,1,km,unclassified,approved,
kontangbaysor,កន្ទាំងបាយស,1,km,unclassified,approved,
kontanghe,កន្ទាំងហែ,1,km,unclassified,approved,
kontaunh,កន្ទើញ,1,km,unclassified,approved,
konteuy,កន្តើយ,44,km,unclassified,approved,
konteahrea,កន្ទះរា,1,km,unclassified,approved,
kontealtroak,កន្ទាលត្រអាក,1,km,unclassified,approved,
konteatuk,កន្ទាទូក,1,km,unclassified,approved,
konteavreav,កន្តាវរ៉ាវ,1,km,unclassified,approved,
kontechal,កន្ទេចអាល,1,km,unclassified,approved,
kontehlong,កន្តេះឡង់,1,km,unclassified,approved,
kontek,កន្ទែក,1,km,unclassified,approved,
kontel,កន្ទេល,18,km,unclassified,approved,
konthaek,កន្ធែក,1,km,unclassified,approved,
konthajeak,កណ្ឋជៈ,1,km,unclassified,approved,
konthang,កន្ធាំង,1,km,unclassified,approved,
konthao,កន្ថោរ,4,km,unclassified,approved,
konthat,កន្ធាត់,4,km,unclassified,approved,
konthea,កន្ធា,1,km,unclassified,approved,
kontheanh,កន្ធាញ,1,km,unclassified,approved,
kontheay,កន្ធាយ,1,km,unclassified,approved,
konthing,កន្ធីង,1,km,unclassified,approved,
konthingkonthang,កន្ធិងកន្ធាំង,1,km,unclassified,approved,
konthocheak,កណ្ឋជៈ,1,km,unclassified,approved,
konthor,កន្ធរ,1,km,unclassified,approved,
konthour,កន្ថោរ,4,km,unclassified,approved,
konthuch,កន្ធុច,1,km,unclassified,approved,
konthueb,កន្ធឹប,1,km,unclassified,approved,
konthuek,កន្ថឹក,1,km,unclassified,approved,
konthuk,កន្ធុក,1,km,unclassified,approved,
konthul,កន្ធុល,1,km,unclassified,approved,
konthuok,កន្ធួក,1,km,unclassified,approved,
konti,កន្ទី,1,km,unclassified,approved,
kontil,កន្តិល,1,km,unclassified,approved,
kontingring,កន្ទីងរីង,1,km,unclassified,approved,
kontinhkontunh,កន្តិញកន្តុញ,1,km,unclassified,approved,
kontob,កន្ទប,5,km,unclassified,approved,
kontoeng,កូនតឹង,1,km,unclassified,approved,
kontok,កន្ទក់,6,km,unclassified,approved,
kontonbakkor,កន្ទន់បាក់ក,1,km,unclassified,approved,
kontonchey,កន្ទនជៃ,1,km,unclassified,approved,
kontonjey,កន្ទនជៃ,1,km,unclassified,approved,
kontor,កន្តរ៉,1,km,unclassified,approved,
kontouk,កន្ទោក,14,km,unclassified,approved,
kontoul,កូនទោល,1,km,unclassified,approved,
kontoung,កន្ទោង,4,km,unclassified,approved,
kontrak,កន្ត្រាក់,101,km,unclassified,approved,
kontraung,កន្ទ្រើង,1,km,unclassified,approved,
kontreuy,កន្ត្រើយ,1,km,unclassified,approved,
kontreaet,កន្ទ្រែត,1,km,unclassified,approved,
kontreak,កន្ត្រាក,1,km,unclassified,approved,
kontreanh,កន្ទ្រាញ,1,km,unclassified,approved,
kontrekkontrak,កន្ត្រេកកន្ត្រាក,1,km,unclassified,approved,
kontreng,កន្ត្រែង,1,km,unclassified,approved,
kontrey,កន្ត្រៃ,22,km,unclassified,approved,
kontroam,កន្ទ្រាំ,3,km,unclassified,approved,
kontrob,កន្ត្រប់,1,km,unclassified,approved,
kontrol,កន្ទ្រល,1,km,unclassified,approved,
kontrom,កន្ទ្រម,1,km,unclassified,approved,
kontrong,កន្ត្រង,1,km,unclassified,approved,
kontrong,កន្ទ្រង់,1,km,unclassified,approved,
kontrongobreng,កន្ត្រងប្រេង,1,km,unclassified,approved,
kontror,កន្ត្រ,10,km,unclassified,approved,
kontrouk,កន្ទ្រោក,1,km,unclassified,approved,
kontroukdomrey,កន្ទ្រោកដំរី,1,km,unclassified,approved,
kontroun,កន្ត្រោន,1,km,unclassified,approved,
kontroung,កន្ត្រោង,1,km,unclassified,approved,
kontrub,កន្ទ្រុប,1,km,unclassified,approved,
kontrues,កន្ទ្រឹស,1,km,unclassified,approved,
kontrum,កន្ទ្រុំ,1,km,unclassified,approved,
kontruob,កន្ទ្រួប,1,km,unclassified,approved,
kontruok,កន្ទ្រួក,1,km,unclassified,approved,
kontu,កន្តូ,1,km,unclassified,approved,
kontub,កន្តុប,1,km,unclassified,approved,
kontueb,កន្តឹប,1,km,unclassified,approved,
kontuem,កន្តឹម,1,km,unclassified,approved,
kontues,កន្ទឹស,1,km,unclassified,approved,
kontul,កន្តុល,1,km,unclassified,approved,
kontul,កន្ទុល,1,km,unclassified,approved,
kontulet,កន្តូឡេត,1,km,unclassified,approved,
kontumruy,កន្ទុំរុយ,1,km,unclassified,approved,
kontunh,កន្តុញ,1,km,unclassified,approved,
kontuok,កន្ទក់,6,km,unclassified,approved,
kontuokkontenh,កន្ទក់កន្ទេញ,1,km,unclassified,approved,
kontuokoaongkan,កន្ទក់អង្កាន់,1,km,unclassified,approved,
kontuol,កន្ទួល,64,km,unclassified,approved,
kontuot,កន្ទួត,10,km,unclassified,approved,
kontuotbraong,កន្ទួតប្រោង,1,km,unclassified,approved,
kontuotprey,កន្ទួតព្រៃ,1,km,unclassified,approved,
kontutaoung,កន្ទូតអូង,1,km,unclassified,approved,
kontuy,កន្ទុយ,287,km,unclassified,approved,
kontuychhkae,កន្ទុយឆ្កែ,1,km,unclassified,approved,
kontuychochork,កន្ទុយចចក,1,km,unclassified,approved,
kontuydomrey,កន្ទុយដំរី,1,km,unclassified,approved,
kontuykroper,កន្ទុយក្រពើ,1,km,unclassified,approved,
kontuyluen,កន្ទុយលឹន,1,km,unclassified,approved,
kontuythlen,កន្ទុយថ្លែន,1,km,unclassified,approved,
konya,កន្យា,1,km,unclassified,approved,
kop,កប់,688,km,unclassified,approved,
kopal,កប៉ាល់,20,km,unclassified,approved,
kor,ក,1,km,unclassified,approved,
kor,ករ,847,km,unclassified,approved,
kor,ក៏,41383,km,unclassified,approved,
kori,ករី,1,km,unclassified,approved,
kork,កក,756,km,unclassified,approved,
korkaak,កក្អាក,1,km,unclassified,approved,
korkaay,កក្អាយ,1,km,unclassified,approved,
korkae,កកេរ,1,km,unclassified,approved,
korkaeach,កក្អៀច,1,km,unclassified,approved,
korkaeak,កក្អៀក,1,km,unclassified,approved,
korkaeb,កកែប,1,km,unclassified,approved,
korkaech,កក្អិច,1,km,unclassified,approved,
korkaekkorkaok,កកែកកកោក,1,km,unclassified,approved,
korkaekkorkoak,កកែកកកោក,1,km,unclassified,approved,
korkaekorkor,កកែកករ,1,km,unclassified,approved,
korkael,កក្អិល,1,km,unclassified,approved,
korkaengkorkaong,កកែងកកោង,1,km,unclassified,approved,
korkaiech,កក្អៀច,1,km,unclassified,approved,
korkaiek,កក្អៀក,1,km,unclassified,approved,
korkak,កក្អាក,1,km,unclassified,approved,
korkaoek,កក្អឹក,1,km,unclassified,approved,
korkaoh,កកោះ,1,km,unclassified,approved,
korkaok,កកោក,1,km,unclassified,approved,
korkaos,កកោស,1,km,unclassified,approved,
korkat,កកាត,1,km,unclassified,approved,
korkay,កកាយ,1,km,unclassified,approved,
korkay,កក្អាយ,1,km,unclassified,approved,
korkeach,កក្អៀច,1,km,unclassified,approved,
korkeak,កក្អៀក,1,km,unclassified,approved,
korkebkorkab,កកេបកកាប,1,km,unclassified,approved,
korkech,កក្អិច,1,km,unclassified,approved,
korkechkorkoch,កកិចកកុច,1,km,unclassified,approved,
korkechkorkuch,កកិចកកុច,1,km,unclassified,approved,
korkeh,កកេះ,1,km,unclassified,approved,
korkel,កកិល,1,km,unclassified,approved,
korker,កកេរ,1,km,unclassified,approved,
korkert,កកើត,1,km,unclassified,approved,
korket,កកិត,3,km,unclassified,approved,
korkhekkorkhokk,កខិកកខក់,1,km,unclassified,approved,
korkhekkorkhorkk,កខិកកខក់,1,km,unclassified,approved,
korkheuk,កខឹក,1,km,unclassified,approved,
korkhirk,កខឹក,1,km,unclassified,approved,
korkhob,កខុប,1,km,unclassified,approved,
korkhoek,កខឹក,1,km,unclassified,approved,
korkhub,កខុប,1,km,unclassified,approved,
korkhvaeskorkhvas,កខ្វេសកខ្វាស,1,km,unclassified,approved,
korkhvek,កខ្វិក,1,km,unclassified,approved,
korkhveskorkhvas,កខ្វេសកខ្វាស,1,km,unclassified,approved,
korkhvieuk,កខ្វិក,1,km,unclassified,approved,
korkhvirk,កខ្វិក,1,km,unclassified,approved,
korkhviuek,កខ្វិក,1,km,unclassified,approved,
korkhvok,កខ្វក់,1,km,unclassified,approved,
korkhvork,កខ្វក់,1,km,unclassified,approved,
korkiech,កក្អៀច,1,km,unclassified,approved,
korkiek,កក្អៀក,1,km,unclassified,approved,
korkirl,កកិល,1,km,unclassified,approved,
korkirl,កក្អិល,1,km,unclassified,approved,
korkirt,កកិត,3,km,unclassified,approved,
korkk,កក់,1104,km,unclassified,approved,
korklak,កក្លាក់,1,km,unclassified,approved,
korko,កកូរ,1,km,unclassified,approved,
korkoak,កកោក,1,km,unclassified,approved,
korkoas,កកោស,1,km,unclassified,approved,
korkoek,កក្អឹក,1,km,unclassified,approved,
korkoh,កកោះ,1,km,unclassified,approved,
korkou,កកូរ,1,km,unclassified,approved,
korkraoh,កក្រោះ,12,km,unclassified,approved,
korkrerk,កក្រើក,258,km,unclassified,approved,
korkret,កក្រិត,1,km,unclassified,approved,
korkreuk,កក្រើក,258,km,unclassified,approved,
korkrirk,កក្រើក,258,km,unclassified,approved,
korkrirt,កក្រិត,1,km,unclassified,approved,
korkroh,កក្រោះ,12,km,unclassified,approved,
korkstah,កកស្ទះ,18,km,unclassified,approved,
korkuel,កក្អិល,1,km,unclassified,approved,
korlkaengkorkoang,កកែងកកោង,1,km,unclassified,approved,
kormtror,គាំទ្រ,8522,km,unclassified,approved,
korng,កង,512,km,unclassified,approved,
korngchau,កងចៅ,1,km,unclassified,approved,
korngchav,កងចៅ,1,km,unclassified,approved,
korngdai,កងដៃ,8,km,unclassified,approved,
korngday,កងដៃ,8,km,unclassified,approved,
korngg,កង់,777,km,unclassified,approved,
korngjau,កងចៅ,1,km,unclassified,approved,
korngjav,កងចៅ,1,km,unclassified,approved,
korngkaeb,កង្កែប,43,km,unclassified,approved,
korngkeaeb,កង្កែប,43,km,unclassified,approved,
korngkeb,កង្កែប,43,km,unclassified,approved,
korngkeng,កងកេង,1,km,unclassified,approved,
korngkounh,កង្កួញ,1,km,unclassified,approved,
korngkunh,កង្កុញ,1,km,unclassified,approved,
korngkuoch,កង្កួច,1,km,unclassified,approved,
korngkuonh,កង្កួញ,1,km,unclassified,approved,
korngmeas,កងមាស,1,km,unclassified,approved,
korngpoan,កងព័ន្ធ,1,km,unclassified,approved,
korngpol,កងពល,8,km,unclassified,approved,
korngporn,កងព័ន្ធ,1,km,unclassified,approved,
korngpul,កងពល,8,km,unclassified,approved,
korngsaoy,កងសោយ,1,km,unclassified,approved,
korngsoy,កងសោយ,1,km,unclassified,approved,
korngthom,កងធំ,2,km,unclassified,approved,
korngthum,កងធំ,2,km,unclassified,approved,
korngtoap,កងទ័ព,337,km,unclassified,approved,
korngtorb,កងទ័ព,337,km,unclassified,approved,
korngyothea,កងយោធា,3,km,unclassified,approved,
korngyouthea,កងយោធា,3,km,unclassified,approved,
korochokay,ករជកាយ,1,km,unclassified,approved,
koroneiykech,ករណីយកិច្ច,1,km,unclassified,approved,
korononeam,ករណនាម,1,km,unclassified,approved,
korovik,ករវិក,1,km,unclassified,approved,
korsol,កោសល្យ,1,km,unclassified,approved,
kort,កោត,557,km,unclassified,approved,
koruna,ករុណា,144,km,unclassified,approved,
korunavises,ករុណាវិសេស,1,km,unclassified,approved,
kos,កញ្ចុះ,15,km,unclassified,approved,
kos,កោះ,1460,km,unclassified,approved,
kosal,កុសល,84,km,unclassified,approved,
kosang,កសាង,67,km,unclassified,approved,
kosangsin,កូសាំងស៊ីន,1,km,names,approved,
koseitbokkol,កុសីតបុគ្គល,1,km,unclassified,approved,
kosenearea,កុសិនារា,1,km,unclassified,approved,
koskong,កោះកុង,1,km,unclassified,approved,
koslokam,កុសលកម្ម,1,km,unclassified,approved,
koslokom,កុសលកម្ម,1,km,unclassified,approved,
kosloubay,កុសលោបាយ,1,km,unclassified,approved,
kosnhaek,កោះញែក,8,km,unclassified,approved,
kosol,កុសល,84,km,unclassified,approved,
kosom,កុសុម,1,km,unclassified,approved,
kosovo,កូសូវ៉ូ,1,km,unclassified,approved,
kossotin,កោះសូទិន,1,km,unclassified,approved,
kostaRica,កូស្តារីកា,1,km,places,approved,
kosthom,កោះធំ,1,km,unclassified,approved,
kot,កត់,1036,km,unclassified,approved,
kot,កំណត់,2285,km,unclassified,approved,
kot,គាត់,12213,km,unclassified,approved,
kotanhu,កតញ្ញូ,1,km,unclassified,approved,
koteka,កតិកា,1,km,unclassified,approved,
kotha,កថា,1,km,unclassified,approved,
kothen,កឋិន,1,km,unclassified,approved,
kothen,កថិន,1,km,unclassified,approved,
kotidthe,កុទិដ្ឋិ,1,km,unclassified,approved,
kotonhnhuta,កតញ្ញុតា,1,km,unclassified,approved,
kotoubkareak,កតូបការៈ,1,km,unclassified,approved,
kotoveti,កតវេទី,1,km,unclassified,approved,
kotovetita,កតវេទិតា,1,km,unclassified,approved,
kottek,កត្តិក,1,km,unclassified,approved,
kottoveachok,កត្តុវាចក,1,km,unclassified,approved,
kottra,កត់ត្រា,7,km,unclassified,approved,
koub,កូប,1,km,unclassified,approved,
kouchjit,កួចចិត្ត,4,km,unclassified,approved,
koud,កូត,21,km,unclassified,approved,
koudaobay,កូដោបាយ,1,km,unclassified,approved,
koudkam,កូដកម្ម,6,km,unclassified,approved,
koudkom,កូដកម្ម,6,km,unclassified,approved,
kouk,កូ៎ក,1,km,unclassified,approved,
kouk,កូ៎កៗ,1,km,unclassified,approved,
kour,កូរ,103,km,unclassified,approved,
kous,កម្ពស់,1116,km,unclassified,approved,
kout,ក្អួត,150,km,unclassified,approved,
kouv,កូវ,7,km,unclassified,approved,
kouvkae,កូវកែ,1,km,unclassified,approved,
kovey,កវី,4,km,unclassified,approved,
kovid,កូវីដ,1,km,unclassified,approved,
koy,កុយ,58,km,unclassified,approved,
kperm,ខ្ពើម,62,km,unclassified,approved,
kpg,កំពង់,1230,km,unclassified,approved,
kpg,កំពុង,14300,km,unclassified,approved,
kplaeng,កំប្លែង,824,km,unclassified,approved,
kpleng,កំប្លែង,824,km,unclassified,approved,
kpong,កំពង់,1230,km,unclassified,approved,
kpous,កម្ពស់,1116,km,unclassified,approved,
kpous,ខ្ពស់,3793,km,unclassified,approved,
kra,ក្រា,71,km,unclassified,approved,
kraaeb,ក្រអែប,1,km,unclassified,approved,
kraaek,ក្រអេក,1,km,unclassified,approved,
kraaes,ក្រអែស,1,km,unclassified,approved,
kraanh,ក្រអាញ,1,km,unclassified,approved,
krab,ក្រាប,36,km,unclassified,approved,
krab,ក្រាប់,1,km,unclassified,approved,
krab,ក្រាប់ៗ,1,km,unclassified,approved,
krabael,ក្របែល,1,km,unclassified,approved,
krabau,ក្របៅ,1,km,unclassified,approved,
krabkhoan,ក្របខ័ណ្ឌ,133,km,unclassified,approved,
krabuoch,ក្របួច,10,km,unclassified,approved,
krachab,ក្រចាប់,1,km,unclassified,approved,
krachas,ក្រចាស,1,km,unclassified,approved,
krachau,ក្រចៅ,1,km,unclassified,approved,
krache,ក្រចេ,1,km,unclassified,approved,
kracheh,ក្រចេះ,36,km,unclassified,approved,
kraching,ក្រជីង,1,km,unclassified,approved,
krachoam,ក្រជាំ,1,km,unclassified,approved,
kraeah,ក្រែះ,1,km,unclassified,approved,
kraeb,ក្រែប,1,km,unclassified,approved,
kraek,ក្រែក,7,km,unclassified,approved,
kraek,ក្រែកៗ,1,km,unclassified,approved,
krael,ក្រែល,27,km,unclassified,approved,
kraeng,ក្រែង,88,km,unclassified,approved,
kraengkraong,ក្រអែងក្រអោង,1,km,unclassified,approved,
kraengolou,ក្រែងលោ,1,km,unclassified,approved,
kraengotae,ក្រែងតែ,1,km,unclassified,approved,
kraeun,ក្រើន,60,km,unclassified,approved,
kraeut,ក្រអឺត,1,km,unclassified,approved,
kraeutkraaong,ក្រអឺតក្រអោង,1,km,unclassified,approved,
kraeutkratom,ក្រអឺតក្រទម,1,km,unclassified,approved,
krahaeng,ក្រហែង,1,km,unclassified,approved,
krahaet,ក្រហែត,1,km,unclassified,approved,
krahal,ក្រហល់,16,km,unclassified,approved,
krahat,ក្រហត,1,km,unclassified,approved,
krahay,ក្រហាយ,66,km,unclassified,approved,
kraheng,ក្រហេង,1,km,unclassified,approved,
krahet,ក្រហេត,1,km,unclassified,approved,
krahoung,ក្រហូង,1,km,unclassified,approved,
krahuoch,ក្រហួច,1,km,unclassified,approved,
krahuong,ក្រហួង,1,km,unclassified,approved,
krai,ក្រៃ,110,km,unclassified,approved,
kraipek,ក្រៃពេក,1,km,unclassified,approved,
kraisar,ក្រៃសរ,1,km,unclassified,approved,
kraisor,ក្រៃសរ,1,km,unclassified,approved,
krajab,ក្រចាប់,1,km,unclassified,approved,
krak,ក្រក,12,km,unclassified,approved,
krak,ក្រាក,1,km,unclassified,approved,
krak,ក្រាក់,1,km,unclassified,approved,
krak,ក្រាក់ៗ,1,km,unclassified,approved,
krakaach,ក្រាក់អាច់,1,km,unclassified,approved,
krakao,ក្រកោ,1,km,unclassified,approved,
krakei,ក្រកី,1,km,unclassified,approved,
krakhob,ក្រខុប,1,km,unclassified,approved,
krakoaach,ក្រាក់អាច់,1,km,unclassified,approved,
krakor,ក្រគរ,1,km,unclassified,approved,
kral,ក្រឡ,1,km,unclassified,approved,
kral,ក្រាល,79,km,unclassified,approved,
kral,ក្រាល់,1,km,unclassified,approved,
krala,ក្រឡា,103,km,unclassified,approved,
kralab,ក្រឡាប់,72,km,unclassified,approved,
kralabanhchi,ក្រឡាបញ្ជី,1,km,unclassified,approved,
kralach,ក្រឡាច់,1,km,unclassified,approved,
kraladongdaor,ក្រឡាដុងដោរ,1,km,unclassified,approved,
kralae,ក្រឡែ,1,km,unclassified,approved,
kralaet,ក្រឡែត,5,km,unclassified,approved,
kralahaom,ក្រឡាហោម,1,km,unclassified,approved,
kralak,ក្រឡក,5,km,unclassified,approved,
kralan,ក្រឡាន,1,km,unclassified,approved,
kralang,ក្រឡង់,12,km,unclassified,approved,
kralanh,ក្រឡាញ,1,km,unclassified,approved,
kralanh,ក្រឡាញ់,5,km,unclassified,approved,
kralao,ក្រឡោ,1,km,unclassified,approved,
kralaochi,ក្រឡោជី,1,km,unclassified,approved,
kralaot,ក្រឡោត,1,km,unclassified,approved,
kralapeas,ក្រឡាពាស,1,km,unclassified,approved,
kralaphlaung,ក្រឡាភ្លើង,1,km,unclassified,approved,
