roman,target,freq,freq_lang,category,status,notes
rukokuon,រុកកួន,1,km,unclassified,approved,
rukakoun,រុកកួន,1,km,unclassified,approved,
rukar,រុករ,1,km,unclassified,approved,
rukor,រុករ,1,km,unclassified,approved,
rukarean,រុករាន,1,km,unclassified,approved,
rukorean,រុករាន,1,km,unclassified,approved,
ruumkaoh,រុំកោះ,1,km,unclassified,approved,
rumkaoh,រុំកោះ,1,km,unclassified,approved,
romkaoh,រុំកោះ,1,km,unclassified,approved,
rukkhar,រុក្ខ,1,km,unclassified,approved,
rukkhor,រុក្ខ,1,km,unclassified,approved,
rukkha,រុក្ខា,1,km,unclassified,approved,
rung,រុង,1,km,unclassified,approved,
rungreang,រុងរាំង,1,km,unclassified,approved,
rungoroeang,រុងរឿង,1,km,unclassified,approved,
rungrouchan,រុងរោចន៍,1,km,unclassified,approved,
rungrouchon,រុងរោចន៍,1,km,unclassified,approved,
rucher,រុចិរ,1,km,unclassified,approved,
ruchchaneak,រុច្ចនៈ,1,km,unclassified,approved,
ruchchoneak,រុច្ចនៈ,1,km,unclassified,approved,
ruchea,រុជា,1,km,unclassified,approved,
runh,រុញ,1,km,unclassified,approved,
rrunh,រ៉ុញ,1,km,unclassified,approved,
runhaangreae,រុញអង្រែ,1,km,unclassified,approved,
runhaongreae,រុញអង្រែ,1,km,unclassified,approved,
runhaangrae,រុញអង្រែ,1,km,unclassified,approved,
runhaongrae,រុញអង្រែ,1,km,unclassified,approved,
runn,រុណ្ណ,1,km,unclassified,approved,
rut,រុត,1,km,unclassified,approved,
rrutanam,រ៉ុតណាម,1,km,unclassified,approved,
rrutonam,រ៉ុតណាម,1,km,unclassified,approved,
run,រុន,1,km,unclassified,approved,
ruy,រុយ,1,km,unclassified,approved,
rruy,រ៉ុយ,1,km,unclassified,approved,
rruy,រ៉ុយៗ,1,km,unclassified,approved,
rul,រុល,1,km,unclassified,approved,
rrul,រ៉ុល,1,km,unclassified,approved,
ru,រូ,1,km,unclassified,approved,
rung,រូង,1,km,unclassified,approved,
rrung,រ៉ូង,1,km,unclassified,approved,
rut,រូត,1,km,unclassified,approved,
root,រូត,1,km,unclassified,approved,
rutareah,រូតរះ,1,km,unclassified,approved,
rutoreah,រូតរះ,1,km,unclassified,approved,
rubakay,រូបកាយ,1,km,unclassified,approved,
rubokay,រូបកាយ,1,km,unclassified,approved,
rubathat,រូបថត,1,km,unclassified,approved,
rubothot,រូបថត,1,km,unclassified,approved,
rubaphop,រូបភព,1,km,unclassified,approved,
rubophop,រូបភព,1,km,unclassified,approved,
rubpheap,រូបភាព,1,km,unclassified,approved,
rubareang,រូបរាង,1,km,unclassified,approved,
ruboreang,រូបរាង,1,km,unclassified,approved,
ruba,រូបា,1,km,unclassified,approved,
rubeni,រូបិនី,1,km,unclassified,approved,
rubeny,រូបិនី,1,km,unclassified,approved,
rubey,រូបិយ,1,km,unclassified,approved,
rubei,រូបី,1,km,unclassified,approved,
rupi,រូពី,1,km,unclassified,approved,
rus,រូស,1,km,unclassified,approved,
ruhan,រូហាន,1,km,unclassified,approved,
rouch,រួច,1,km,unclassified,approved,
ruoch,រួច,1,km,unclassified,approved,
ruochroal,រួចរាល់,1,km,unclassified,approved,
rouchroal,រួចរាល់,1,km,unclassified,approved,
ruochmok,រួចមក,1,km,unclassified,approved,
ruonh,រួញ,1,km,unclassified,approved,
rounh,រួញ,1,km,unclassified,approved,
ruonhorea,រួញរា,1,km,unclassified,approved,
ruonharea,រួញរា,1,km,unclassified,approved,
ruot,រួត,1,km,unclassified,approved,
rout,រួត,1,km,unclassified,approved,
ruon,រួន,1,km,unclassified,approved,
roun,រួន,1,km,unclassified,approved,
ruob,រួប,1,km,unclassified,approved,
ruobaruet,រួបរឹត,1,km,unclassified,approved,
ruoboruet,រួបរឹត,1,km,unclassified,approved,
ruobaruom,រួបរួម,1,km,unclassified,approved,
ruoboruom,រួបរួម,1,km,unclassified,approved,
ruoy,រួយ,1,km,unclassified,approved,
ruol,រួល,1,km,unclassified,approved,
ruos,រួស,1,km,unclassified,approved,
ruosarok,រួសរក,1,km,unclassified,approved,
ruosorok,រួសរក,1,km,unclassified,approved,
ruosrean,រួសរាន់,1,km,unclassified,approved,
ruosareay,រួសរាយ,1,km,unclassified,approved,
ruosoreay,រួសរាយ,1,km,unclassified,approved,
ruosreav,រួសរ៉ាវ,1,km,unclassified,approved,
rer,រើ,1,km,unclassified,approved,
rrauk,រ៉ើកៗ,1,km,unclassified,approved,
rrerk,រ៉ើកៗ,1,km,unclassified,approved,
rraung,រ៉ើងៗ,1,km,unclassified,approved,
rrerng,រ៉ើងៗ,1,km,unclassified,approved,
raub,រើប,1,km,unclassified,approved,
rerng,រើប,1,km,unclassified,approved,
raum,រើម,1,km,unclassified,approved,
rerm,រើម,1,km,unclassified,approved,
rers,រើស,1,km,unclassified,approved,
raustaaeus,រើសត្អើស,1,km,unclassified,approved,
rerstaaeus,រើសត្អើស,1,km,unclassified,approved,
rausaaaeung,រើសអើង,1,km,unclassified,approved,
rausoaaeung,រើសអើង,1,km,unclassified,approved,
rersaaaeung,រើសអើង,1,km,unclassified,approved,
rersoaaeung,រើសអើង,1,km,unclassified,approved,
rauaieng,រើអៀង,1,km,unclassified,approved,
roea,រឿ,1,km,unclassified,approved,
reue,រឿ,1,km,unclassified,approved,
roeangreav,រឿងរ៉ាវ,1,km,unclassified,approved,
roeangrav,រឿងរ៉ាវ,1,km,unclassified,approved,
ruengreav,រឿងរ៉ាវ,1,km,unclassified,approved,
ruengrav,រឿងរ៉ាវ,1,km,unclassified,approved,
roeanrongkor,រឿណរង្គ,1,km,unclassified,approved,
roeanhluong,រឿនហ្លួង,1,km,unclassified,approved,
rery,រឿយ,1,km,unclassified,approved,
reuy,រឿយ,1,km,unclassified,approved,
roeay,រឿយ,1,km,unclassified,approved,
rieng,រៀង,1,km,unclassified,approved,
reang,រៀង,1,km,unclassified,approved,
rean,រៀន,1,km,unclassified,approved,
rien,រៀន,1,km,unclassified,approved,
reab,រៀប,1,km,unclassified,approved,
rieb,រៀប,1,km,unclassified,approved,
riebakar,រៀបការ,1,km,unclassified,approved,
riebokar,រៀបការ,1,km,unclassified,approved,
reabjom,រៀបចំ,1,km,unclassified,approved,
reabjom,រៀបចំ,1,km,unclassified,disabled,duplicate runtime key from initial split; review before re-enabling
riebjom,រៀបចំ,1,km,unclassified,approved,
riebarob,រៀបរប,1,km,unclassified,approved,
rieborob,រៀបរប,1,km,unclassified,approved,
riebaroy,រៀបរយ,1,km,unclassified,approved,
rieboroy,រៀបរយ,1,km,unclassified,approved,
riebreab,រៀបរាប់,1,km,unclassified,approved,
riebarieng,រៀបរៀង,1,km,unclassified,approved,
rieborieng,រៀបរៀង,1,km,unclassified,approved,
riem,រៀម,1,km,unclassified,approved,
riemchbang,រៀមច្បង,1,km,unclassified,approved,
riemchbong,រៀមច្បង,1,km,unclassified,approved,
rieray,រៀរ៉ាយ,1,km,unclassified,approved,
rierai,រៀរ៉ៃ,1,km,unclassified,approved,
riel,រៀល,1,km,unclassified,approved,
real,រៀល,1,km,unclassified,approved,
riev,រៀវ,1,km,unclassified,approved,
re,រេ,1,km,unclassified,approved,
reh,រេះ,1,km,unclassified,approved,
rre,រ៉េ,1,km,unclassified,approved,
rreh,រ៉េះៗ,1,km,unclassified,approved,
rekha,រេខា,1,km,unclassified,approved,
rech,រេច,1,km,unclassified,approved,
rechkapheschcheak,រេចកភេសជ្ជៈ,1,km,unclassified,approved,
rechkopheschcheak,រេចកភេសជ្ជៈ,1,km,unclassified,approved,
rechnokamm,រេចនកម្ម,1,km,unclassified,approved,
rechnokomm,រេចនកម្ម,1,km,unclassified,approved,
renh,រេញ,1,km,unclassified,approved,
renh,រេញៗ,1,km,unclassified,approved,
reno,រេណុ,1,km,unclassified,approved,
reboas,រេប័ស,1,km,unclassified,approved,
rephak,រេផៈ,1,km,unclassified,approved,
repol,រេពល,1,km,unclassified,approved,
rerong,រេរង់,1,km,unclassified,approved,
reroam,រេរាំ,1,km,unclassified,approved,
rerorm,រេរាំ,1,km,unclassified,approved,
rel,រេល,1,km,unclassified,approved,
rrev,រ៉េវ,1,km,unclassified,approved,
revotei,រេវតី,1,km,unclassified,approved,
revotey,រេវតី,1,km,unclassified,approved,
rehapol,រេហ៍ពល,1,km,unclassified,approved,
rehopol,រេហ៍ពល,1,km,unclassified,approved,
reaeeah,រែះ,1,km,unclassified,approved,
rreae,រ៉ែៗ,1,km,unclassified,approved,
reaek,រែក,1,km,unclassified,approved,
reaeng,រែង,1,km,unclassified,approved,
rreaeng,រ៉ែងៗ,1,km,unclassified,approved,
rraeng,រ៉ែងៗ,1,km,unclassified,approved,
rreaet,រ៉ែត,1,km,unclassified,approved,
rraet,រ៉ែត,1,km,unclassified,approved,
rreaer,រ៉ែរ៉,1,km,unclassified,approved,
rey,រៃ,1,km,unclassified,approved,
rrey,រ៉ៃ,1,km,unclassified,approved,
rrei,រ៉ៃ,1,km,unclassified,approved,
rrai,រ៉ៃ,1,km,unclassified,approved,
reytuek,រៃទឹក,1,km,unclassified,approved,
rouk,រោក,1,km,unclassified,approved,
rok,រោគ,1,km,unclassified,approved,
roukea,រោគា,1,km,unclassified,approved,
roukeapeath,រោគាពាធ,1,km,unclassified,approved,
roukeayotaneak,រោគាយតនៈ,1,km,unclassified,approved,
roukeayotoneak,រោគាយតនៈ,1,km,unclassified,approved,
roukini,រោគិនី,1,km,unclassified,approved,
rokini,រោគិនី,1,km,unclassified,approved,
rouki,រោគី,1,km,unclassified,approved,
roki,រោគី,1,km,unclassified,approved,
rong,រោង,1,km,unclassified,approved,
rouch,រោច,1,km,unclassified,approved,
roch,រោច,1,km,unclassified,approved,
rouchaneak,រោចនៈ,1,km,unclassified,approved,
rouchoneak,រោចនៈ,1,km,unclassified,approved,
ro,រោទ៍,1,km,unclassified,approved,
rou,រោទ៍,1,km,unclassified,approved,
routon,រោទន,1,km,unclassified,approved,
routhon,រោធន,1,km,unclassified,approved,
roubak,រោបក,1,km,unclassified,approved,
roubok,រោបក,1,km,unclassified,approved,
roubkarini,រោបការិនី,1,km,unclassified,approved,
rouban,រោបន,1,km,unclassified,approved,
roubon,រោបន,1,km,unclassified,approved,
roum,រោម,1,km,unclassified,approved,
rouy,រោយ,1,km,unclassified,approved,
rouyoreay,រោយរាយ,1,km,unclassified,approved,
rouyoriev,រោយរៀវ,1,km,unclassified,approved,
rouysbai,រោយស្បៃ,1,km,unclassified,approved,
rourop,រោរព,1,km,unclassified,approved,
roul,រោល,1,km,unclassified,approved,
rouloreal,រោលរាល,1,km,unclassified,approved,
rous,រោស,1,km,unclassified,approved,
