roman,target,freq,freq_lang,category,status,notes
saoktraok,សោកត្រោក,1,km,unclassified,approved,
saolas,សោឡស,1,km,unclassified,approved,
saolos,សោឡស,1,km,unclassified,approved,
saom,សោម,125,km,unclassified,approved,
saomang,សៅហ្មង,1,km,unclassified,approved,
saomkruoh,សោមគ្រោះ,1,km,unclassified,approved,
saomnoss,សោមនស្ស,1,km,unclassified,approved,
saomoan,សោមាន,1,km,unclassified,approved,
saomolota,សោមលតា,1,km,unclassified,approved,
saomong,សៅហ្មង,1,km,unclassified,approved,
saomopear,សោមពារ,1,km,unclassified,approved,
saomorn,សោមាន,1,km,unclassified,approved,
saomveareak,សោមវារៈ,1,km,unclassified,approved,
saomvolli,សោមវល្លិ,1,km,unclassified,approved,
saong,ស្អុង,1,km,unclassified,approved,
saongaampoung,ស៊ោងអំពោង,1,km,unclassified,approved,
saopatrao,សោប៉ត្រោ,1,km,unclassified,approved,
saophini,សោភិនី,1,km,unclassified,approved,
saophoan,សោភ័ណ,89,km,unclassified,approved,
saophokk,សោភគ្គ,1,km,unclassified,approved,
saopotrao,សោប៉ត្រោ,1,km,unclassified,approved,
saorb,ស្អប់,211,km,unclassified,approved,
saork,សក,55,km,unclassified,approved,
saork,ស្អក,16,km,unclassified,approved,
saoropear,សោរពារ,1,km,unclassified,approved,
saose,សោសិ,1,km,unclassified,approved,
saot,សោត,262,km,unclassified,approved,
saota,សោតា,1,km,unclassified,approved,
saothon,សោធន,3,km,unclassified,approved,
saothoni,សោធនី,1,km,unclassified,approved,
saotkabayas,សោទកបាយាស,1,km,unclassified,approved,
saotkobbayas,សោទកបាយាស,1,km,unclassified,approved,
saotok,សោទក,1,km,unclassified,approved,
saotor,សោទរ,1,km,unclassified,approved,
saotorea,សោទរា,1,km,unclassified,approved,
saotrao,សោត្រោ,1,km,unclassified,approved,
saotsamphoss,សោតសម្ផស្ស,1,km,unclassified,approved,
saotsomphoss,សោតសម្ផស្ស,1,km,unclassified,approved,
saotthepheap,សោត្ថិភាព,1,km,unclassified,approved,
saouch,ស្អូច,4,km,unclassified,approved,
saovnnamey,សោវណ្ណម័យ,1,km,unclassified,approved,
saovnnomey,សោវណ្ណម័យ,1,km,unclassified,approved,
saovonn,សោវណ្ណ,1,km,unclassified,approved,
saoy,សោយ,64,km,unclassified,approved,
saoy,ស្អយ,1,km,unclassified,approved,
saoy,ស្អុយ,97,km,unclassified,approved,
saoyreach,សោយរាជ្យ,1,km,unclassified,approved,
sapbaeu,សព្វបើ,1,km,unclassified,approved,
saphea,សភា,190,km,unclassified,approved,
sapheachon,សភាជន,1,km,unclassified,approved,
sapheak,សភាគ,3,km,unclassified,approved,
sapheap,សភាព,697,km,unclassified,approved,
sapheapkar,សភាពការណ៍,22,km,unclassified,approved,
sapheaveak,សភាវៈ,1,km,unclassified,approved,
sapipheak,សាពិភ័ក្តិ,1,km,unclassified,approved,
sapmukh,សព្វមុខ,3,km,unclassified,approved,
sapneam,សព្វនាម,1,km,unclassified,approved,
sapormean,សារព័ត៌មាន,642,km,unclassified,approved,
sapphi,សព្ភិ,1,km,unclassified,approved,
saprchnhor,សព៌ជ្ញ,1,km,unclassified,approved,
saprech,សព៌េជ្ញ,1,km,unclassified,approved,
saprohmachari,សព្រហ្មចារី,1,km,unclassified,approved,
saprohmacharini,សព្រហ្មចារិនី,1,km,unclassified,approved,
saptae,សព្វតែ,2,km,unclassified,approved,
sapthngai,សព្វថ្ងៃ,1,km,unclassified,approved,
saptor,សព្ទ,25,km,unclassified,approved,
sar,សា,3427,km,unclassified,approved,
sar,សារ,11998,km,unclassified,approved,
sara,សរៈ,1,km,unclassified,approved,
sara,សារា,1,km,unclassified,approved,
sara,សារៈ,1,km,unclassified,approved,
sarachar,សារាចរ,23,km,unclassified,approved,
sarachor,សារាចរ,23,km,unclassified,approved,
saraneiy,សារាណីយ,1,km,unclassified,approved,
sarani,សារាណីយ,1,km,unclassified,approved,
sarapech,សារពេជ្ញ,1,km,unclassified,approved,
sarapersot,សារពើសូត្រ,1,km,unclassified,approved,
sarapheab,សារភាព,536,km,unclassified,approved,
saraphonhnh,សរភញ្ញ,1,km,unclassified,approved,
sarapormean,សារព័ត៌មាន,642,km,unclassified,approved,
sarasamkhan,សារសំខាន់,3,km,unclassified,approved,
saratheat,សារធាតុ,616,km,common,approved,
saravoat,សារវ័ត្រ,1,km,unclassified,approved,
saravoatr,សារវ័ត្រ,1,km,unclassified,approved,
saray,សារាយ,19,km,unclassified,approved,
sarb,ស្អាប់,10,km,unclassified,approved,
sarbab,សារបាប់,1,km,unclassified,approved,
sarcheate,សារជាតិ,21,km,unclassified,approved,
sari,សារី,60,km,unclassified,approved,
saribott,សារីបុត្ត,1,km,unclassified,approved,
sarika,សារិកា,30,km,unclassified,approved,
saril,សរិល,1,km,unclassified,approved,
sarir,សរីរ,3,km,unclassified,approved,
sarireak,សរីរៈ,1,km,unclassified,approved,
saririk,សារីរិក,1,km,unclassified,approved,
saririn,សរីរិន,1,km,unclassified,approved,
sarisroeb,សរីស្រឹប,1,km,unclassified,approved,
sark,សាក,2217,km,unclassified,approved,
sarlikhet,សារលិខិត,4,km,unclassified,approved,
sarm,ស្អំ,49,km,unclassified,approved,
sarmphokatha,សារម្ភកថា,1,km,unclassified,approved,
sarmphokotha,សារម្ភកថា,1,km,unclassified,approved,
sarn,ស្អាន,1,km,unclassified,approved,
sarneka,សារណិកា,1,km,unclassified,approved,
sarng,ស្អាង,38,km,unclassified,approved,
sarob,សរុប,1647,km,unclassified,approved,
saron,សរណ,1,km,unclassified,approved,
saronak,សរណៈ,1,km,unclassified,approved,
saronek,សារណិក,1,km,unclassified,approved,
saropau,សរពើ,1,km,unclassified,approved,
saropau,សារពើ,1,km,unclassified,approved,
saropeang,សព៌ាង្គ,2,km,unclassified,approved,
saropeang,សរពាង្គ,1,km,unclassified,approved,
saropechnhor,សរពេជ្ញ,1,km,unclassified,approved,
saropoan,សារព័ន,1,km,unclassified,approved,
sarosan,សរសន់,1,km,unclassified,approved,
saroteak,សរទៈ,2,km,unclassified,approved,
sarotheat,សារធាតុ,616,km,common,approved,
sarothei,សារថី,1,km,unclassified,approved,
sarotik,សារទិក,1,km,unclassified,approved,
sarotokal,សរទកាល,1,km,unclassified,approved,
sarouch,សរោជ,1,km,unclassified,approved,
sarouch,សារោជ,1,km,unclassified,approved,
sarpausout,សារពើសូត្រ,1,km,unclassified,approved,
sarpeuyutt,សារពើយុត្ត,1,km,unclassified,approved,
sarpeang,សារពាង្គ,12,km,unclassified,approved,
sarpheap,សារភាព,536,km,unclassified,approved,
sarpreah,សរព្រះ,1,km,unclassified,approved,
sarrapersot,សារពើសូត្រ,1,km,unclassified,approved,
sarsai,សរសៃ,421,km,unclassified,approved,
sarsvoat,សរស្វ័ត,1,km,unclassified,approved,
sart,ស្អាត,8820,km,unclassified,approved,
sartbat,ស្អាតបាត,1,km,unclassified,approved,
sartra,សារត្រា,1,km,unclassified,approved,
saru,សារូ,1,km,unclassified,approved,
sarub,សរុប,1647,km,unclassified,approved,
sarub,សារូប,1,km,unclassified,approved,
sarubb,សារុប្ប,1,km,unclassified,approved,
sarung,សារុង,2,km,unclassified,approved,
sas,សាស្ត្រ,1,km,unclassified,approved,
sas,សះ,1018,km,unclassified,approved,
sasab,សាសព្ទ,1,km,unclassified,approved,
sasakrolos,ស៊សគ្រលស,1,km,unclassified,approved,
sasan,សាសន,1,km,unclassified,approved,
sasan,សាសន៍,52,km,unclassified,approved,
sasang,សាសង,1,km,unclassified,approved,
sasangkor,សសាង្ក,1,km,unclassified,approved,
sasanik,សាសនិក,1,km,unclassified,approved,
sasaoh,សសោះ,1,km,unclassified,approved,
sasaohntong,សសោះអន្ទង,1,km,unclassified,approved,
sasar,សសរ,23,km,unclassified,approved,
sasarospan,សសរស្ពាន,6,km,unclassified,approved,
sasarouk,សាសរោគ,1,km,unclassified,approved,
sasda,សាស្ដា,1,km,unclassified,approved,
sase,សសិ,1,km,unclassified,approved,
saseh,សសេះ,1,km,unclassified,approved,
sasen,សសិន,1,km,unclassified,approved,
saset,សសិត,1,km,unclassified,approved,
sasier,សសៀរ,1,km,unclassified,approved,
saslaeut,សស្លើត,1,km,unclassified,approved,
saslaeutsaslak,សស្លើតសស្លក់,1,km,unclassified,approved,
saslak,សស្លក់,1,km,unclassified,approved,
saslanosaslao,សស្លន់សស្លោ,1,km,unclassified,approved,
saslao,សស្លោ,1,km,unclassified,approved,
sasoek,សសឹក,1,km,unclassified,approved,
sasokmomok,សសុកមម៉ុក,1,km,unclassified,approved,
sasol,សសុល,1,km,unclassified,approved,
sason,សាសន,1,km,unclassified,approved,
sason,សាសន៍,52,km,unclassified,approved,
sasona,សាសនា,48,km,unclassified,approved,
sasong,សាសង,1,km,unclassified,approved,
sasoreak,សសុរៈ,1,km,unclassified,approved,
sasorouk,សាសរោគ,1,km,unclassified,approved,
sasoul,សសូល,1,km,unclassified,approved,
sasrak,សស្រាក់,10,km,unclassified,approved,
sasram,សស្រាំ,20,km,unclassified,approved,
sasranh,សស្រាញ់,1,km,unclassified,approved,
sasraok,សស្រោក,1,km,unclassified,approved,
sasras,សស្រ៊ាស,1,km,unclassified,approved,
sasreb,សស្រិប,1,km,unclassified,approved,
sasrech,សស្រិច,1,km,unclassified,approved,
sasrek,សស្រិក,1,km,unclassified,approved,
sasreksasrak,សស្រេកសស្រាក,1,km,unclassified,approved,
sasrob,សស្រ៊ុប,1,km,unclassified,approved,
sasroch,សស្រ៊ុច,1,km,unclassified,approved,
sasroeb,សស្រឹប,1,km,unclassified,approved,
sasroeb,សស្រ៊‌ឹប,1,km,unclassified,approved,
sasroeng,សស្រ៊‌ឹង,1,km,unclassified,approved,
sasrouah,សស្រូះ,1,km,unclassified,approved,
sasrous,សស្រូស,1,km,unclassified,approved,
sasruonh,សស្រួញ,1,km,unclassified,approved,
sass,សស្ស,1,km,unclassified,approved,
sassana,សាសនា,48,km,unclassified,approved,
sassna,សាសនា,48,km,unclassified,approved,
sasso,សស្សុ,1,km,unclassified,approved,
sasstar,សាស្ត្រ,1,km,unclassified,approved,
sastr,សាស្ត្រ,1,km,unclassified,approved,
sastra,សស្ត្រា,1,km,unclassified,approved,
sastra,សាស្ត្រ,1,km,unclassified,approved,
sastrar,សស្ត្រ,1,km,unclassified,approved,
sastrar,សាស្ត្រ,1,km,unclassified,approved,
sastrates,សាស្ត្រាទេសន៍,1,km,unclassified,approved,
sat,សត,39,km,unclassified,approved,
sat,សត្យ,1,km,unclassified,approved,
sat,សត្វ,2774,km,unclassified,approved,
sat,សាត,5,km,unclassified,approved,
sat,សាត់,268,km,unclassified,approved,
sataneaknohot,សតនាគនហុត,1,km,unclassified,approved,
satang,សាតាំង,1,km,unclassified,approved,
satavotsar,សតវត្សរ៍,65,km,unclassified,approved,
sate,សតិ,49,km,unclassified,approved,
sateaarmmon,សតិអារម្មណ៍,10,km,unclassified,approved,
sateaarom,សតិអារម្មណ៍,10,km,unclassified,approved,
sateakote,សទាគតិ,1,km,unclassified,approved,
sateaphal,សទាផល,1,km,unclassified,approved,
sateaprueksar,សទាព្រឹក្ស,1,km,unclassified,approved,
satearsandous,សទារសន្ដោស,1,km,unclassified,approved,
sateatean,សទាទាន,1,km,unclassified,approved,
satekechchhak,សតេកិច្ឆៈ,1,km,unclassified,approved,
satem,សតិម,1,km,unclassified,approved,
sathearana,សាធារណ,45,km,unclassified,approved,
sathearanak,សាធារណៈ,1121,km,unclassified,approved,
sathearanakar,សាធារណការ,124,km,unclassified,approved,
sathearanarodth,សាធារណរដ្ឋ,100,km,unclassified,approved,
sathearonajon,សាធារណជន,220,km,unclassified,approved,
sathearonak,សាធារណៈ,1121,km,unclassified,approved,
sathearonojon,សាធារណជន,220,km,unclassified,approved,
satheat,សារធាតុ,616,km,unclassified,approved,
sathoneak,សាធនៈ,1,km,unclassified,approved,
sathoub,សថូប,1,km,unclassified,approved,
sathu,សាធុ,1,km,unclassified,approved,
sathuok,សាធក,1,km,unclassified,approved,
sathveachar,សាធ្វាចារ,1,km,unclassified,approved,
sathvsathu,សាធ្វសាធុ,1,km,unclassified,approved,
satis,សទិស,1,km,unclassified,approved,
satissanhnhea,សទិសសញ្ញា,1,km,unclassified,approved,
satra,សត្រា,1,km,unclassified,approved,
satra,សាត្រា,1,km,unclassified,approved,
satrei,សត្រី,1,km,unclassified,approved,
satrouv,សត្រូវ,41,km,unclassified,approved,
satt,សត្ត,5,km,unclassified,approved,
satt,សទ្ទ,1,km,unclassified,approved,
satta,សត្ត,5,km,unclassified,approved,
sattabangkoach,សត្តបង្ក័ជ,1,km,unclassified,approved,
sattabbakaron,សត្តប្បករណ៍,1,km,unclassified,approved,
sattabbakaronaphithomm,សត្តប្បករណាភិធម្ម,1,km,unclassified,approved,
sattabbokaronaphithom,សត្តប្បករណាភិធម្ម,1,km,unclassified,approved,
sattabbokor,សត្តប្បករណ៍,1,km,unclassified,approved,
sattabongkoach,សត្តបង្ក័ជ,1,km,unclassified,approved,
sattabosbar,សត្តបុស្ប,1,km,unclassified,approved,
sattabosbor,សត្តបុស្ប,1,km,unclassified,approved,
sattaboss,សត្តបុស្ស,1,km,unclassified,approved,
sattam,សត្តម,1,km,unclassified,approved,
sattami,សត្តមី,1,km,unclassified,approved,
sattamohathan,សត្តមហាឋាន,1,km,unclassified,approved,
satteanukram,សទ្ទានុក្រម,1,km,unclassified,approved,
satteanukrom,សទ្ទានុក្រម,1,km,unclassified,approved,
satth,សាធ,15,km,unclassified,approved,
satthea,សទ្ធា,3,km,unclassified,approved,
satthiviharik,សទ្ធិវិហារិក,1,km,unclassified,approved,
satthomm,សទ្ធម្ម,1,km,unclassified,approved,
satthu,សាធុ,1,km,unclassified,approved,
sattin,សាទិន,1,km,unclassified,approved,
sattis,សាទិស,1,km,unclassified,approved,
sattocheate,សទ្ទជាតិ,1,km,unclassified,approved,
sattor,សាទរ,135,km,unclassified,approved,
sattos,សាទោស,1,km,unclassified,approved,
sattous,សាទោស,1,km,unclassified,approved,
sattuk,សាទុក្ខ,1,km,unclassified,approved,
sattuphouchon,សាទុភោជន,1,km,unclassified,approved,
satva,សត្វា,1,km,unclassified,approved,
satya,សត្យ,1,km,unclassified,approved,
satya,សត្យា,11,km,unclassified,approved,
satyathidthan,សត្យាធិដ្ឋាន,1,km,unclassified,approved,
sau,សៅ,340,km,unclassified,approved,
sauchey,សៅជៃ,1,km,unclassified,approved,
saudau,សៅដៅ,1,km,unclassified,approved,
saudiarabia,អារ៉ាប៊ីសាអូឌីត,1,km,places,approved,
sauh,ស្អុះ,12,km,unclassified,approved,
sauhryt,សៅហ្ឫទ,1,km,unclassified,approved,
saukonthor,សៅគន្ធ,1,km,unclassified,approved,
sauloek,សៅឡឹក,1,km,unclassified,approved,
saumang,សៅហ្មង,1,km,unclassified,approved,
saumong,សៅម៉ង,1,km,unclassified,approved,
savmong,សៅម៉ង,1,km,unclassified,approved,
saomong,សៅម៉ង,1,km,unclassified,approved,
saumong,សៅហ្មង,1,km,unclassified,approved,
saung,ស្អុង,1,km,unclassified,approved,
saupheak,សៅភាគ្យ,1,km,unclassified,approved,
sauroaph,សៅរ័ភ,1,km,unclassified,approved,
saurophea,សៅរភា,1,km,unclassified,approved,
saurseni,សៅរសេនី,1,km,unclassified,approved,
sausaok,សៅសោក,1,km,unclassified,approved,
sauvkonthor,សៅវគន្ធ,1,km,unclassified,approved,
sauvloksan,សៅវលក្សណ៍,1,km,unclassified,approved,
sauvlokson,សៅវលក្សណ៍,1,km,unclassified,approved,
sauvniy,សៅវនីយ៍,1,km,unclassified,approved,
sauvophea,សៅវភា,1,km,unclassified,approved,
sauvotar,សៅវតារ,1,km,unclassified,approved,
sauvpheak,សៅវភាគ្យ,1,km,unclassified,approved,
sav,សវ,1,km,unclassified,approved,
sav,សាវ,20,km,unclassified,approved,
sav,សៅរ៍,661,km,unclassified,approved,
savea,សាវា,1,km,unclassified,approved,
savika,សាវិកា,1,km,unclassified,approved,
savinhnheanakak,សវិញ្ញាណកៈ,1,km,unclassified,approved,
savkae,សាវកែ,1,km,unclassified,approved,
savmang,សៅហ្មង,1,km,unclassified,approved,
savmav,សាវម៉ាវ,1,km,unclassified,approved,
savmong,សៅហ្មង,1,km,unclassified,approved,
savnameas,សាវណមាស,1,km,unclassified,approved,
savochey,សាវជៃ,1,km,unclassified,approved,
savok,សាវក,1,km,unclassified,approved,
savolek,សាវឡិក,1,km,unclassified,approved,
savon,សវន,5,km,unclassified,approved,
savoneak,សវនៈ,1,km,unclassified,approved,
savoniy,សវនីយ៍,1,km,unclassified,approved,
savonokamm,សវនកម្ម,4,km,unclassified,approved,
savorntei,សវន្តី,1,km,unclassified,approved,
savonu,សវនូ,1,km,unclassified,approved,
savoses,សាវសេស,1,km,unclassified,approved,
savotar,សាវតារ,1,km,unclassified,approved,
savoteav,សាវទាវ,1,km,unclassified,approved,
savoyut,សាវយុត,1,km,unclassified,approved,
savtthei,សាវត្ថី,1,km,unclassified,approved,
say,សយ,9,km,unclassified,approved,
say,សាយ,595,km,unclassified,approved,
say,ស៊យ,45,km,unclassified,approved,
saybat,សាយបាត,1,km,unclassified,approved,
saydiev,សាយដៀវ,1,km,unclassified,approved,
sayealu,សយាលុ,1,km,unclassified,approved,
saymeas,សាយមាស,1,km,unclassified,approved,
sayomphu,សយម្ភូ,1,km,unclassified,approved,
sayomporea,សយម្ពរា,1,km,unclassified,approved,
sayon,សយន,1,km,unclassified,approved,
sayon,សាយណ្ហ,1,km,unclassified,approved,
sayoneak,សយនៈ,1,km,unclassified,approved,
sayonha,សាយណ្ហៈ,1,km,unclassified,approved,
sayphouchon,សាយភោជន,1,km,unclassified,approved,
sayueun,សាយឺន,1,km,unclassified,approved,
sayuv,សយូវ,1,km,unclassified,approved,
sayyea,សយ្យា,1,km,unclassified,approved,
sayyas,សយ្យាសន៍,1,km,unclassified,approved,
sayyut,សាយយុត,1,km,unclassified,approved,
sbae,ស្បែ,43,km,unclassified,approved,
sbaeb,ស្បែប,1,km,unclassified,approved,
sbaek,ស្បែក,3303,km,unclassified,approved,
sbaekcherng,ស្បែកជើង,1,km,unclassified,approved,
sbaekjerng,ស្បែកជើង,1,km,unclassified,approved,
sbaeng,ស្បែង,6,km,unclassified,approved,
sbaeum,ស្បើម,1,km,unclassified,approved,
sbai,ស្បៃ,40,km,unclassified,approved,
sbairoeang,ស្បៃរឿង,1,km,unclassified,approved,
sbairoeung,ស្បៃរឿង,1,km,unclassified,approved,
sbairouy,ស្បៃរោយ,1,km,unclassified,approved,
sban,ស្បាន់,1,km,unclassified,approved,
sbang,ស្បង់,12,km,unclassified,approved,
sbangkoach,ស្បង្ក័ជ,1,km,unclassified,approved,
sbaong,ស្បោង,6,km,unclassified,approved,
sbat,ស្បាត,29,km,unclassified,approved,
sbat,ស្បាត់,1,km,unclassified,approved,
sbath,ស្បថ,12,km,unclassified,approved,
sbay,សប្បាយ,1354,km,unclassified,approved,
sbbaet,ស្ប៉ែត,1,km,unclassified,approved,
sbbat,ស្ប៉ត,5,km,unclassified,approved,
sbboem,ស្ប៉ឹម,1,km,unclassified,approved,
sbbor,ស្ប៉ុរ,1,km,unclassified,approved,
sbbot,ស្ប៉ត,5,km,unclassified,approved,
sbek,ស្បែក,3303,km,unclassified,approved,
sbery,ស្បើយ,1105,km,unclassified,approved,
sbet,ស្បិត,1,km,unclassified,approved,
sbet,ស្បេត,1,km,unclassified,approved,
sbetaruet,ស្បិតរឹត,1,km,unclassified,approved,
sbetoruet,ស្បិតរឹត,1,km,unclassified,approved,
sbeut,ស្បឺត,1,km,unclassified,approved,
sbieng,ស្បៀង,114,km,unclassified,approved,
sbo,សម្បូរ,880,km,unclassified,approved,
sboasdar,ស្ប័ស្ដ,1,km,unclassified,approved,
sboasdor,ស្ប័ស្ដ,1,km,unclassified,approved,
sbon,ស្បូន,153,km,unclassified,approved,
sbong,ស្បង់,12,km,unclassified,approved,
sbongkoach,ស្បង្ក័ជ,1,km,unclassified,approved,
sbor,ស្បុរ,1,km,unclassified,approved,
sbot,សំបុត្រ,599,km,unclassified,approved,
sboth,ស្បថ,12,km,unclassified,approved,
sboun,ស្បូន,153,km,unclassified,approved,
sbouv,ស្បូវ,15,km,unclassified,approved,
