roman,target,freq,freq_lang,category,status,notes
ttov,ទៅ៏,1,km,unclassified,approved,
ttovkan,ទៅកាន់,5,km,unclassified,approved,
ttoy,ទយ,2,km,unclassified,approved,
ttraeltrol,ទ្រែលទ្រល,1,km,unclassified,approved,
ttraem,ទ្រែម,1,km,unclassified,approved,
ttraung,ទ្រើង,1,km,unclassified,approved,
ttraus,ទ្រើស,1,km,unclassified,approved,
ttrauskhnong,ទ្រើសឃ្នង,1,km,unclassified,approved,
ttraustrong,ទ្រើសទ្រង់,1,km,unclassified,approved,
ttraut,ទ្រើតៗ,1,km,unclassified,approved,
ttreab,ទ្រាប,2,km,unclassified,approved,
ttreal,ទ្រាល,1,km,unclassified,approved,
ttroan,ទ្រាន់,111,km,unclassified,approved,
ttreang,ទ្រាំង,5,km,unclassified,approved,
ttreas,ទ្រាស,1,km,unclassified,approved,
ttreay,ទ្រាយ,93,km,unclassified,approved,
ttrel,ទ្រេល,1,km,unclassified,approved,
ttret,ទ្រេត,15,km,unclassified,approved,
ttrettrout,ទ្រេតទ្រោត,1,km,unclassified,approved,
ttriek,ទ្រៀក,1,km,unclassified,approved,
ttriel,ទ្រៀល,1,km,unclassified,approved,
ttries,ទ្រៀស,1,km,unclassified,approved,
ttrinidadandTobago,ទ្រីនីដាដនិងតូបាហ្គោ,1,km,places,approved,
ttroab,ទ្រាប់,10,km,unclassified,approved,
ttroam,ទ្រាំ,388,km,unclassified,approved,
ttroamr,ទ្រាំទ្រ,1,km,unclassified,approved,
ttroamtruesdey,ទ្រាំទ្រឹស្ដិ,1,km,unclassified,approved,
ttrob,ទ្របៗ,1,km,unclassified,approved,
ttrohao,ទ្រហោ,1,km,unclassified,approved,
ttrohaoyum,ទ្រហោយំ,9,km,unclassified,approved,
ttrohoeng,ទ្រហឹង,3,km,unclassified,approved,
ttrokuoh,ទ្រគោះ,1,km,unclassified,approved,
ttrolon,ទ្រលន់,1,km,unclassified,approved,
ttroloum,ទ្រលោម,1,km,unclassified,approved,
ttrolu,ទ្រលូ,1,km,unclassified,approved,
ttroluengtueng,ទ្រលឹងទឹង,1,km,unclassified,approved,
ttroluk,ទ្រលុក,7,km,unclassified,approved,
ttrom,ទ្រម,6,km,unclassified,approved,
ttrom,ទ្រាំ,388,km,unclassified,approved,
ttromae,ទ្រមែ,1,km,unclassified,approved,
ttromaeng,ទ្រមែង,1,km,unclassified,approved,
ttromau,ទ្រមើ,1,km,unclassified,approved,
ttromaum,ទ្រមើម,1,km,unclassified,approved,
ttromaung,ទ្រមើង,1,km,unclassified,approved,
ttromauy,ទ្រមើយ,1,km,unclassified,approved,
ttromeak,ទ្រមាក,1,km,unclassified,approved,
ttromeak,ទ្រមាក់,1,km,unclassified,approved,
ttromeakkhla,ទ្រមាក់ខ្លា,1,km,unclassified,approved,
ttromeang,ទ្រមាំង,1,km,unclassified,approved,
ttromekkhla,ទ្រមាក់ខ្លា,1,km,unclassified,approved,
ttromem,ទ្រមេម,1,km,unclassified,approved,
ttromenh,ទ្រមេញ,1,km,unclassified,approved,
ttroming,ទ្រមីង,1,km,unclassified,approved,
ttromok,ទ្រមក់,1,km,unclassified,approved,
ttromol,ទ្រមល់,1,km,unclassified,approved,
ttromom,ទ្រមម,1,km,unclassified,approved,
ttromueng,ទ្រមឹង,1,km,unclassified,approved,
ttromung,ទ្រមូង,1,km,unclassified,approved,
ttromungsek,ទ្រមូងសេក,1,km,unclassified,approved,
ttromuoch,ទ្រមួច,1,km,unclassified,approved,
ttronaur,ទ្រនើរ,1,km,unclassified,approved,
ttroneab,ទ្រនាប់,11,km,unclassified,approved,
ttroneabchaung,ទ្រនាប់ជើង,1,km,unclassified,approved,
ttroneajerng,ទ្រនាប់ជើង,1,km,unclassified,approved,
ttronel,ទ្រនេល,1,km,unclassified,approved,
ttrones,ទ្រនេស,1,km,unclassified,approved,
ttrong,ទ្រង់,545,km,unclassified,approved,
ttrongaul,ទ្រងើល,1,km,unclassified,approved,
ttrongaung,ទ្រងើង,1,km,unclassified,approved,
ttrongeang,ទ្រងាង,1,km,unclassified,approved,
ttrongtreay,ទ្រង់ទ្រាយ,53,km,unclassified,approved,
ttronich,ទ្រនិច,1,km,unclassified,approved,
ttronol,ទ្រនល់,1,km,unclassified,approved,
ttronong,ទ្រនង់,1,km,unclassified,approved,
ttronueb,ទ្រនឹប,1,km,unclassified,approved,
ttronul,ទ្រនុល,1,km,unclassified,approved,
ttronul,ទ្រនូល,1,km,unclassified,approved,
ttronum,ទ្រនំ,11,km,unclassified,approved,
ttronumlolok,ទ្រនំលលក,1,km,unclassified,approved,
ttronung,ទ្រនុង,1,km,unclassified,approved,
ttrop,ទ្រព្យ,194,km,unclassified,approved,
ttropong,ទ្រពង,2,km,unclassified,approved,
ttropyea,ទ្រព្យា,1,km,unclassified,approved,
ttror,ទ្រ,1379,km,unclassified,approved,
ttrorb,ទ្រាប់,10,km,unclassified,approved,
ttrot,ទ្រតៗ,1,km,unclassified,approved,
ttrotes,ទ្រទេស,1,km,unclassified,approved,
ttrotestroton,ទ្រទេសទ្រទន់,1,km,unclassified,approved,
ttrotestrotuoy,ទ្រទេសទ្រទួយ,1,km,unclassified,approved,
ttrotrong,ទ្រទ្រង់,5,km,unclassified,approved,
ttrotung,ទ្រទូង,1,km,unclassified,approved,
ttrotuoy,ទ្រទួយ,1,km,unclassified,approved,
ttroub,ទ្រោប,1,km,unclassified,approved,
ttroul,ទ្រោល,1,km,unclassified,approved,
ttroum,ទ្រោម,73,km,unclassified,approved,
ttrovaeng,ទ្រវែង,3,km,unclassified,approved,
ttroveah,ទ្រវះ,1,km,unclassified,approved,
ttroviech,ទ្រវៀច,1,km,unclassified,approved,
ttroyean,ទ្រយាន,1,km,unclassified,approved,
ttroyon,ទ្រយន,1,km,unclassified,approved,
ttroyueng,ទ្រយឹង,1,km,unclassified,approved,
ttroyuk,ទ្រយុក,1,km,unclassified,approved,
ttru,ទ្រូ,107,km,unclassified,approved,
ttrub,ទ្រុប,3,km,unclassified,approved,
ttrub,ទ្រុបៗ,1,km,unclassified,approved,
ttrud,ទ្រុឌ,56,km,unclassified,approved,
ttrueng,ទ្រឹង,7,km,unclassified,approved,
ttruesdei,ទ្រឹស្ដី,21,km,unclassified,approved,
ttruesdey,ទ្រឹស្ដិ,1,km,unclassified,approved,
ttruesdeysmour,ទ្រឹស្ដិស្មូរ,1,km,unclassified,approved,
ttruh,ទ្រុះ,1,km,unclassified,approved,
ttrul,ទ្រុល,1,km,unclassified,approved,
ttruleav,ទ្រូលាវ,1,km,unclassified,approved,
ttrum,ទ្រុម,1,km,unclassified,approved,
ttrung,ទ្រង់,545,km,unclassified,approved,
ttrung,ទ្រុង,103,km,unclassified,approved,
ttrung,ទ្រូង,570,km,unclassified,approved,
ttruok,ទ្រួក,1,km,unclassified,approved,
ttruos,ទ្រួស,1,km,unclassified,approved,
ttruos,ទ្រួសៗ,1,km,unclassified,approved,
ttrusdar,ទ្រុស្ដ,1,km,unclassified,approved,
ttrusdor,ទ្រុស្ដ,1,km,unclassified,approved,
ttrusdseil,ទ្រុស្ដសីល,1,km,unclassified,approved,
ttruy,ទ្រុយ,1,km,unclassified,approved,
ttu,ទូរ,1110,km,unclassified,approved,
ttuch,ទូច,136,km,unclassified,approved,
ttuchcharit,ទុច្ចរិត,8,km,unclassified,approved,
ttuchchoteak,ទុច្ឆន្ទៈ,1,km,unclassified,approved,
ttuchrn,ទុជ៌ន,1,km,unclassified,approved,
ttudaek,ទូដែក,2,km,unclassified,approved,
ttueah,ទឺះ,1,km,unclassified,approved,
ttuek,ទឹក,14856,km,unclassified,approved,
ttuk,ទុក,5231,km,unclassified,approved,
ttuk,ទុក្ខ,966,km,unclassified,approved,
ttuk,ទូក,573,km,unclassified,approved,
ttukadar,ទូកដរ,4,km,unclassified,approved,
ttukbat,ទុកបាត្រ,1,km,unclassified,approved,
ttukchea,ទុកជា,1,km,unclassified,approved,
ttukchett,ទុកចិត្ត,1,km,unclassified,approved,
ttukdak,ទុកដាក់,1,km,unclassified,approved,
ttukjea,ទុកជា,1,km,unclassified,approved,
ttukkad,ទុក្កដ,1,km,unclassified,approved,
ttukkareak,ទុក្ករៈ,1,km,unclassified,approved,
ttukkham,ទុក្ខំ,1,km,unclassified,approved,
ttukkhthureak,ទុក្ខធុរៈ,1,km,unclassified,approved,
ttukkod,ទុក្កដ,1,km,unclassified,approved,
ttukkara,ទុក្ករៈ,1,km,unclassified,approved,
ttukkot,ទុគ្គត,1,km,unclassified,approved,
ttukkote,ទុគ្គតិ,1,km,unclassified,approved,
ttukodor,ទូកដរ,4,km,unclassified,approved,
ttukonhchok,ទូកញ្ចក់,2,km,unclassified,approved,
ttukonhchorkk,ទូកញ្ចក់,2,km,unclassified,approved,
ttukoulphos,ទុកូលភស្ត្រ,1,km,unclassified,approved,
ttukrm,ទុគ៌ម,1,km,unclassified,approved,
ttukrt,ទុគ៌ត,1,km,unclassified,approved,
ttuktru,ទុកទ្រូ,1,km,unclassified,approved,
ttul,ទុល,4,km,unclassified,approved,
ttul,ទូល,70,km,unclassified,approved,
ttuleay,ទូលាយ,316,km,unclassified,approved,
ttulheb,ទុលហ៊ែបៗ,1,km,unclassified,approved,
ttulloph,ទុល្លភ,1,km,unclassified,approved,
ttullopheak,ទុល្លភៈ,1,km,unclassified,approved,
ttulpreahbangkum,ទូលព្រះបង្គំ,1,km,unclassified,approved,
ttulpreahbongkum,ទូលព្រះបង្គំ,1,km,unclassified,approved,
ttulum,ទូលំ,159,km,unclassified,approved,
ttum,ទំ,23,km,unclassified,approved,
ttumhaeng,ទំហែង,1,km,unclassified,approved,
ttumhat,ទំហាត់,1,km,unclassified,approved,
ttumheng,ទំហេង,1,km,unclassified,approved,
ttumhoeng,ទំហឹង,410,km,unclassified,approved,
ttumhum,ទំហំ,1742,km,unclassified,approved,
ttumhuon,ទំហួន,1,km,unclassified,approved,
ttumlorb,ទម្លាប់,687,km,unclassified,approved,
ttumnaung,ទំនើង,23,km,unclassified,approved,
ttumnaur,ទំនើរ,1,km,unclassified,approved,
ttumnaus,ទំនើស,1,km,unclassified,approved,
ttumneab,ទំនាប,24,km,unclassified,approved,
ttumneak,ទំនាក់,2699,km,unclassified,approved,
ttumneanh,ទំនាញ,29,km,unclassified,approved,
ttumneay,ទំនាយ,1,km,unclassified,approved,
ttumner,ទំនេរ,274,km,unclassified,approved,
ttumnerb,ទំនើប,1838,km,unclassified,approved,
ttumngun,ទម្ងន់,1311,km,unclassified,approved,
ttumnieb,ទំនៀប,3,km,unclassified,approved,
ttumniem,ទំនៀម,18,km,unclassified,approved,
ttumninh,ទំនិញ,722,km,unclassified,approved,
ttumnoal,ទំនាល់,2,km,unclassified,approved,
ttumnoan,ទំនាន់,1,km,unclassified,approved,
ttumnoas,ទំនាស់,66,km,unclassified,approved,
ttumnob,ទំនប់,103,km,unclassified,approved,
ttumnoil,ទំនាល់,2,km,unclassified,approved,
ttumnois,ទំនាស់,66,km,unclassified,approved,
ttumnon,ទំនន់,1,km,unclassified,approved,
ttumnong,ទំនង,3212,km,unclassified,approved,
ttumnongchea,ទំនងជា,1,km,unclassified,approved,
ttumnonh,ទំនញ់,1,km,unclassified,approved,
ttumnorn,ទំនាន់,1,km,unclassified,approved,
ttumnors,ទំនាស់,66,km,unclassified,approved,
ttumnotpreahnet,ទំនតព្រះនេត្រ,1,km,unclassified,approved,
ttumnuem,ទំនឹម,1,km,unclassified,approved,
ttumnuemtumniem,ទំនឹមទំនៀម,1,km,unclassified,approved,
ttumnuk,ទំនុក,475,km,unclassified,approved,
