roman,target,freq,freq_lang,category,status,notes
brohaes,ប្រហែស,75,km,unclassified,approved,
brohaeur,ប្រហើរ,1,km,unclassified,approved,
brohak,ប្រហាក់,136,km,unclassified,approved,
brohang,ប្រហាំង,1,km,unclassified,approved,
brohaong,ប្រហោង,171,km,unclassified,approved,
brohar,ប្រហារ,547,km,unclassified,approved,
broharotean,ប្រហារទាន,1,km,unclassified,approved,
brohat,ប្រហាត,1,km,unclassified,approved,
brohel,ប្រហែល,2632,km,unclassified,approved,
brohet,ប្រហិត,25,km,unclassified,approved,
brohet,ប្រហេត,1,km,unclassified,approved,
brohok,ប្រហក,1,km,unclassified,approved,
brohokk,ប្រហុក,18,km,unclassified,approved,
brohuor,ប្រហួរ,1,km,unclassified,approved,
brojea,ប្រជា,625,km,unclassified,approved,
brojeajun,ប្រជាជន,1970,km,unclassified,approved,
brojeapreypheap,ប្រជាប្រិយភាព,1720,km,unclassified,approved,
brojeapulroth,ប្រជាពលរដ្ឋ,1430,km,unclassified,approved,
brojeatthebbatai,ប្រជាធិបតេយ្យ,1,km,unclassified,approved,
brojeng,ប្រជែង,1361,km,unclassified,approved,
brojum,ប្រជុំ,796,km,unclassified,approved,
brok,ប្រក់,42,km,unclassified,approved,
broka,ប្រកា,8,km,unclassified,approved,
brokab,ប្រកាប់,1,km,unclassified,approved,
brokach,ប្រកាច់,48,km,unclassified,approved,
brokaek,ប្រកែក,171,km,unclassified,approved,
brokaeuy,ប្រកើយ,1,km,unclassified,approved,
brokai,ប្រកៃ,1,km,unclassified,approved,
brokak,ប្រកាក់,1,km,unclassified,approved,
brokam,ប្រកាំ,1,km,unclassified,approved,
brokan,ប្រកាន់,665,km,unclassified,approved,
brokang,ប្រកាំង,53,km,unclassified,approved,
brokaoh,ប្រកោះ,1,km,unclassified,approved,
brokar,ប្រការ,67,km,unclassified,approved,
brokas,ប្រកាស,2810,km,unclassified,approved,
brokaseka,ប្រកាសិកា,1,km,unclassified,approved,
brokaset,ប្រកាសិត,1,km,unclassified,approved,
brokasniybotror,ប្រកាសនីយបត្រ,1,km,unclassified,approved,
brokasokak,ប្រកាសកៈ,1,km,unclassified,approved,
brokeab,ប្រគាប,2,km,unclassified,approved,
brokeak,ប្រគាក់,1,km,unclassified,approved,
broket,ប្រកិត,27,km,unclassified,approved,
brokham,ប្រខាំ,1,km,unclassified,approved,
brokhob,ប្រខុប,1,km,unclassified,approved,
brokhong,ប្រខង,1,km,unclassified,approved,
brokiek,ប្រកៀក,32,km,unclassified,approved,
brokieng,ប្រកៀង,1,km,unclassified,approved,
brokoam,ប្រកុំ,1,km,unclassified,approved,
brokobodaoy,ប្រកបដោយ,1,km,unclassified,approved,
brokobrobor,ប្រកបរបរ,30,km,unclassified,approved,
brokoeng,ប្រកឹង,1,km,unclassified,approved,
brokol,ប្រកល់,1,km,unclassified,approved,
brokon,ប្រកុន,1,km,unclassified,approved,
brokong,ប្រគង,1,km,unclassified,approved,
brokopol,ប្រក់ពល,1,km,unclassified,approved,
brokoprum,ប្រក់ព្រំ,1,km,unclassified,approved,
brokor,ប្រគរ,1,km,unclassified,approved,
brokorb,ប្រកប,1239,km,unclassified,approved,
brokphlae,ប្រក់ផ្លែ,1,km,unclassified,approved,
brokrotei,ប្រក្រតី,233,km,unclassified,approved,
brokrotetin,ប្រក្រតិទិន,1,km,unclassified,approved,
brokul,ប្រគល់,707,km,unclassified,approved,
brokum,ប្រគំ,336,km,unclassified,approved,
brmol,ប្រមូល,800,km,unclassified,approved,
brolaebrokao,ប្រឡែប្រកោ,1,km,unclassified,approved,
brolaeng,ប្រលែង,46,km,unclassified,approved,
brolaeng,ប្រឡែង,9,km,unclassified,approved,
brolai,ប្រល័យ,12,km,unclassified,approved,
brolaisok,ប្រឡៃសក,1,km,unclassified,approved,
brolak,ប្រឡាក់,98,km,unclassified,approved,
brolambrokouv,ប្រឡាំប្រកូវ,1,km,unclassified,approved,
brolangkas,ប្រឡាំងកាស,1,km,unclassified,approved,
brolaoh,ប្រឡោះ,37,km,unclassified,approved,
brolaombrokouv,ប្រលាំប្រកូវ,1,km,unclassified,approved,
brolau,ប្រឡៅ,1,km,unclassified,approved,
brolauampeae,ប្រឡៅអំពែ,1,km,unclassified,approved,
brolauompae,ប្រឡៅអំពែ,1,km,unclassified,approved,
brolaupopeae,ប្រឡៅពពែ,1,km,unclassified,approved,
brolauv,ប្រឡៅ,1,km,unclassified,approved,
brolav,ប្រឡៅ,1,km,unclassified,approved,
brolay,ប្រឡាយ,123,km,unclassified,approved,
broleaeng,ប្រលែង,46,km,unclassified,approved,
broleh,ប្រលេះ,4,km,unclassified,approved,
broleh,ប្រឡេះ,1,km,unclassified,approved,
brolembroloam,ប្រឡិមប្រឡុំ,1,km,unclassified,approved,
brolembrolom,ប្រឡិមប្រឡុំ,1,km,unclassified,approved,
brolengbrolang,ប្រឡិងប្រឡាំង,1,km,unclassified,approved,
broley,ប្រល័យ,12,km,unclassified,approved,
brolobbachcha,ប្រឡុបប៉័ច្ឆា,1,km,unclassified,approved,
brolobboachchha,ប្រឡុបប៉័ច្ឆា,1,km,unclassified,approved,
broloh,ប្រលោះ,2,km,unclassified,approved,
brolok,ប្រឡូក,530,km,unclassified,approved,
brolong,ប្រលង,191,km,unclassified,approved,
brolong,ប្រលង់,1,km,unclassified,approved,
brolong,ប្រឡង,548,km,unclassified,approved,
brolong,ប្រឡង់,5,km,unclassified,approved,
broloum,ប្រលោម,55,km,unclassified,approved,
broloumlok,ប្រលោមលោក,1,km,unclassified,approved,
broloumolouk,ប្រលោមលោក,1,km,unclassified,approved,
brolounh,ប្រឡូញ,1,km,unclassified,approved,
brolous,ប្រឡូស,1,km,unclassified,approved,
broloutleak,ប្រលួតលាក់,1,km,unclassified,approved,
broluk,ប្រលូក,19,km,unclassified,approved,
brolunh,ប្រលូញ,1,km,unclassified,approved,
brolunh,ប្រឡូញ,1,km,unclassified,approved,
broluoh,ប្រលោះ,2,km,unclassified,approved,
broluotleak,ប្រលួតលាក់,1,km,unclassified,approved,
brolus,ប្រលូស,1,km,unclassified,approved,
bromae,ប្រមែ,17,km,unclassified,approved,
bromanbat,ប្រមាណបត្រ,1,km,unclassified,approved,
bromanboros,ប្រមាណបុរស,1,km,unclassified,approved,
bromanh,ប្រមាញ់,278,km,unclassified,approved,
bromarn,ប្រមាណ,2941,km,unclassified,approved,
bromat,ប្រមាត់,44,km,unclassified,approved,
bromat,ប្រមាថ,115,km,unclassified,approved,
bromatdei,ប្រមាត់ដី,1,km,unclassified,approved,
bromatdey,ប្រមាត់ដី,1,km,unclassified,approved,
bromatkongkaeb,ប្រមាត់កង្កែប,1,km,unclassified,approved,
bromatkongkeb,ប្រមាត់កង្កែប,1,km,unclassified,approved,
bromatt,ប្រមាត់,44,km,unclassified,approved,
bromaul,ប្រមើល,1,km,unclassified,approved,
brome,ប្រមេ,1,km,unclassified,approved,
bromea,ប្រមា,2,km,unclassified,approved,
bromeat,ប្រមាទ,1,km,unclassified,approved,
bromeh,ប្រមេះ,3,km,unclassified,approved,
bromehorouk,ប្រមេហរោគ,1,km,unclassified,approved,
bromerl,ប្រមើល,1,km,unclassified,approved,
bromes,ប្រមេះ,3,km,unclassified,approved,
bromeul,ប្រមើល,1,km,unclassified,approved,
bromiel,ប្រមៀល,1,km,unclassified,approved,
bromoay,ប្រមោយ,2,km,unclassified,approved,
bromol,ប្រមល់,17,km,unclassified,approved,
bromol,ប្រមូល,800,km,unclassified,approved,
bromom,ប្រមុំ,2,km,unclassified,approved,
bromong,ប្រមង់,1,km,unclassified,approved,
bromoudomrei,ប្រមោយដំរី,1,km,unclassified,approved,
bromouk,ប្រមោក,1,km,unclassified,approved,
bromout,ប្រមោទ,1,km,unclassified,approved,
bromouy,ប្រមោយ,2,km,unclassified,approved,
bromouydomri,ប្រមោយដំរី,1,km,unclassified,approved,
bromuch,ប្រមុច,1,km,unclassified,approved,
bromuek,ប្រមឹក,7,km,unclassified,approved,
bromuk,ប្រមុខ្យ,1,km,unclassified,approved,
bromukh,ប្រមុខ,112,km,unclassified,approved,
bromukh,ប្រមុខ្យ,1,km,unclassified,approved,
bromukhrod,ប្រមុខរដ្ឋ,1,km,unclassified,approved,
bromukhrott,ប្រមុខរដ្ឋ,1,km,unclassified,approved,
bromum,ប្រមុម,1,km,unclassified,approved,
bromum,ប្រមុំ,2,km,unclassified,approved,
bromunh,ប្រមុញ,1,km,unclassified,approved,
bromur,ប្រមូរ,1,km,unclassified,approved,
bron,ប្រុន,1,km,unclassified,approved,
bronaengbronaong,ប្រណែងប្រណោង,1,km,unclassified,approved,
bronak,ប្រណាក,3,km,unclassified,approved,
bronam,ប្រណាម,1,km,unclassified,approved,
bronang,ប្រណាំង,172,km,unclassified,approved,
broneboaton,ប្រណិប័តន៍,2,km,unclassified,approved,
bronei,ប្រណី,187,km,unclassified,approved,
broneit,ប្រណីត,275,km,unclassified,approved,
broneitahar,ប្រណីតាហារ,1,km,unclassified,approved,
broneitopheap,ប្រណីតភាព,1,km,unclassified,approved,
bronengbronong,ប្រណិងប្រណុង,1,km,unclassified,approved,
bronet,ប្រណិត,141,km,unclassified,approved,
bronethean,ប្រណិធាន,1,km,unclassified,approved,
bronethi,ប្រណិធិ,1,km,unclassified,approved,
broneut,ប្រណិត,141,km,unclassified,approved,
broney,ប្រណី,187,km,unclassified,approved,
brong,ប្រង់,1,km,unclassified,approved,
brong,ប្រុង,408,km,unclassified,approved,
bronhab,ប្រញាប់,367,km,unclassified,approved,
bronhal,ប្រញាល់,106,km,unclassified,approved,
bronhay,ប្រញាយ,1,km,unclassified,approved,
bronheuk,ប្រញឹក,1,km,unclassified,approved,
bronhib,ប្រញិប,1,km,unclassified,approved,
bronhuek,ប្រញឹក,1,km,unclassified,approved,
broniel,ប្រនៀល,1,km,unclassified,approved,
bronirt,ប្រណិត,141,km,unclassified,approved,
bronith,ប្រណិត,141,km,unclassified,approved,
bronom,ប្រណម,1,km,unclassified,approved,
bronom,ប្រណម្យ,3,km,unclassified,approved,
bronorm,ប្រណម្យ,3,km,unclassified,approved,
bronuet,ប្រណិត,141,km,unclassified,approved,
broob,ប្រអប់,322,km,unclassified,approved,
broobjerng,ប្រអប់ជើង,1,km,unclassified,disabled,
brooul,ប្រអួល,1,km,unclassified,approved,
brooung,ប្រអូង,1,km,unclassified,approved,
broous,ប្រអូស,1,km,unclassified,approved,
bropeak,ប្រពាក់,1,km,unclassified,approved,
bropeal,ប្រពាល,1,km,unclassified,approved,
bropean,ប្រពាន,1,km,unclassified,approved,
bropeas,ប្រពាស,1,km,unclassified,approved,
bropeat,ប្រពាត,1,km,unclassified,approved,
bropeay,ប្រពាយ,1,km,unclassified,approved,
bropei,ប្រពៃ,436,km,unclassified,approved,
bropey,ប្រពៃ,436,km,unclassified,approved,
bropeynei,ប្រពៃណី,349,km,unclassified,approved,
brophab,ប្រផាប់,1,km,unclassified,approved,
brophabb,ប្រផាប់,1,km,unclassified,approved,
brophat,ប្រផាត់,1,km,unclassified,approved,
brophatt,ប្រផាត់,1,km,unclassified,approved,
brophauch,ប្រភើច,1,km,unclassified,approved,
brophea,ប្រភា,1,km,unclassified,approved,
bropheakor,ប្រភាករ,1,km,unclassified,approved,
bropheap,ប្រភាព,1,km,unclassified,approved,
bropheas,ប្រភាស,1,km,unclassified,approved,
bropheat,ប្រភាត,1,km,unclassified,approved,
bropheh,ប្រផេះ,93,km,unclassified,approved,
brophenh,ប្រផេញ,1,km,unclassified,approved,
bropherch,ប្រភើច,1,km,unclassified,approved,
brophet,ប្រភេទ,4038,km,unclassified,approved,
brophnoul,ប្រផ្នូល,9,km,unclassified,approved,
brophong,ប្រផង់,1,km,unclassified,approved,
brophop,ប្រភព,3252,km,unclassified,approved,
brophossor,ប្រភស្សរ,1,km,unclassified,approved,
brophot,ប្រផុត,1,km,unclassified,approved,
brophour,ប្រផូរ,1,km,unclassified,approved,
brophu,ប្រភូ,1,km,unclassified,approved,
bropoin,ប្រព័ន្ធ,2963,km,unclassified,approved,
bropon,ប្រពូន,1,km,unclassified,approved,
bropoon,ប្រពូន,1,km,unclassified,approved,
broporn,ប្រព័ន្ធ,2963,km,unclassified,approved,
bropret,ប្រព្រឹត្ត,398,km,unclassified,approved,
bropruett,ប្រព្រឹត្ត,398,km,unclassified,approved,
bropruette,ប្រព្រឹត្តិ,97,km,unclassified,approved,
bropruettekomm,ប្រព្រឹត្តិកម្ម,2,km,unclassified,approved,
bropun,ប្រពន្ធ,2222,km,unclassified,approved,
bropun,ប្រពូន,1,km,unclassified,approved,
brorb,ប្រកប,1239,km,unclassified,approved,
brorb,ប្រប,4,km,unclassified,approved,
brorcheapol,ប្រជាពល,82,km,unclassified,approved,
brordeut,ប្រឌិដ្ឋ,1,km,unclassified,approved,
brordirt,ប្រឌិដ្ឋ,1,km,unclassified,approved,
brorduet,ប្រឌិដ្ឋ,1,km,unclassified,approved,
brorkout,ប្រកួត,6531,km,unclassified,approved,
brorlau,ប្រឡៅ,1,km,unclassified,approved,
brorlauv,ប្រឡៅ,1,km,unclassified,approved,
brorlav,ប្រឡៅ,1,km,unclassified,approved,
brorm,ប្រណម្យ,3,km,unclassified,approved,
brormanbat,ប្រមាណបត្រ,1,km,unclassified,approved,
brormat,ប្រមាត់,44,km,unclassified,approved,
brormat,ប្រមាថ,115,km,unclassified,approved,
brormat,ប្រមាទ,1,km,unclassified,approved,
brormatdei,ប្រមាត់ដី,1,km,unclassified,approved,
brormatdey,ប្រមាត់ដី,1,km,unclassified,approved,
brormatkongkaeb,ប្រមាត់កង្កែប,1,km,unclassified,approved,
brormatkongkeb,ប្រមាត់កង្កែប,1,km,unclassified,approved,
brormatt,ប្រមាត់,44,km,unclassified,approved,
brormol,ប្រមូល,800,km,unclassified,approved,
brormom,ប្រមុំ,2,km,unclassified,approved,
brormoul,ប្រមូល,800,km,unclassified,approved,
brormuk,ប្រមុខ្យ,1,km,unclassified,approved,
brormukhrod,ប្រមុខរដ្ឋ,1,km,unclassified,approved,
brormukrort,ប្រមុខរដ្ឋ,1,km,unclassified,approved,
brormukrot,ប្រមុខរដ្ឋ,1,km,unclassified,approved,
brormum,ប្រមុំ,2,km,unclassified,approved,
brornet,ប្រណិត,141,km,unclassified,approved,
brorneut,ប្រណិត,141,km,unclassified,approved,
brornirt,ប្រណិត,141,km,unclassified,approved,
brornith,ប្រណិត,141,km,unclassified,approved,
brornom,ប្រណម្យ,3,km,unclassified,approved,
brornorm,ប្រណម្យ,3,km,unclassified,approved,
brornuet,ប្រណិត,141,km,unclassified,approved,
brorpheat,ប្រភាត,1,km,unclassified,approved,
brorpon,ប្រពូន,1,km,unclassified,approved,
brorpoon,ប្រពូន,1,km,unclassified,approved,
brorpun,ប្រពូន,1,km,unclassified,approved,
brors,ប្រស,96,km,unclassified,approved,
brors,ប្រស់,3,km,unclassified,approved,
brorsirn,ប្រសិន,1,km,unclassified,approved,
brortab,ប្រតប់,27,km,unclassified,approved,
brortabbronhal,ប្រតាប់ប្រញាល់,1,km,unclassified,approved,
brortabbrornhal,ប្រតាប់ប្រញាល់,1,km,unclassified,approved,
brortaebatka,ប្រតិបត្តិការ,319,km,unclassified,approved,
brortebatka,ប្រតិបត្តិការ,319,km,unclassified,approved,
brorteungaoeah,ប្រតឺងអ៊ឺះ,1,km,unclassified,approved,
brorteungauah,ប្រតឺងអ៊ឺះ,1,km,unclassified,approved,
brortham,ប្រថម,1,km,unclassified,approved,
brortham,ប្រថំ,1,km,unclassified,approved,
brorthom,ប្រថម,1,km,unclassified,approved,
brorthom,ប្រថំ,1,km,unclassified,approved,
brorthorm,ប្រថម,1,km,unclassified,approved,
brorthorm,ប្រថំ,1,km,unclassified,approved,
brortib,ប្រទីប,65,km,unclassified,approved,
brortoaskamkei,ប្រទាស់កាំកី,1,km,unclassified,approved,
brortob,ប្រតប់,27,km,unclassified,approved,
brortorb,ប្រតប់,27,km,unclassified,approved,
brortors,ប្រទាស់,1,km,unclassified,approved,
brortos,ប្រទាស់,1,km,unclassified,approved,
brortusray,ប្រទូសរ៉ាយ,1,km,unclassified,approved,
brorvanh,ប្រវ័ញ្ចន៍,1,km,unclassified,approved,
brorveng,ប្រវែង,459,km,unclassified,approved,
brorvoanh,ប្រវ័ញ្ចន៍,1,km,unclassified,approved,
broryoch,ប្រយោជន៍,826,km,unclassified,approved,
broryouch,ប្រយោជន៍,826,km,unclassified,approved,
bros,ប្រស,96,km,unclassified,approved,
bros,ប្រុស,9640,km,unclassified,approved,
bros,ប្រូស,1,km,unclassified,approved,
brosa,ប្រសា,27,km,unclassified,approved,
brosach,ប្រសាច,6,km,unclassified,approved,
brosas,ប្រសាសន៍,885,km,unclassified,approved,
brosat,ប្រសាទ,196,km,unclassified,approved,
brosathon,ប្រសាធន,1,km,unclassified,approved,
brosatorub,ប្រសាទរូប,1,km,unclassified,approved,
brosdaeng,ប្រស្ដែង,1,km,unclassified,approved,
brosech,ប្រសេច,2,km,unclassified,approved,
brosenbaeu,ប្រសិនបើ,1,km,unclassified,approved,
brosennabaeu,ប្រសិនណាបើ,1,km,unclassified,approved,
brosenochea,ប្រសិនជា,1,km,unclassified,approved,
broser,ប្រសើរ,1367,km,unclassified,approved,
broseth,ប្រសិទ្ធ,229,km,unclassified,approved,
brosethepheap,ប្រសិទ្ធភាព,515,km,unclassified,approved,
brosetpheap,ប្រសិទ្ធភាព,515,km,unclassified,approved,
brosetthi,ប្រសិទ្ធិ៍,1,km,unclassified,approved,
brosetthi,ប្រសិទ្ធី,1,km,unclassified,approved,
brosirn,ប្រសិន,1,km,unclassified,approved,
brosith,ប្រសិទ្ធ,229,km,unclassified,approved,
brosna,ប្រស្នា,2,km,unclassified,approved,
brosnet,ប្រស្និត,1,km,unclassified,approved,
brosnith,ប្រស្និត,1,km,unclassified,approved,
brosob,ប្រសប់,132,km,unclassified,approved,
brosop,ប្រសព្វ,1,km,unclassified,approved,
brosotekomm,ប្រសូតិកម្ម,1,km,unclassified,approved,
brosotekreuh,ប្រសូតិគ្រឹះ,1,km,unclassified,approved,
brosout,ប្រសូត,16,km,unclassified,approved,
brosoute,ប្រសូតិ,1,km,unclassified,approved,
brosouteka,ប្រសូតិកា,1,km,unclassified,approved,
brosoutekomm,ប្រសូតិកម្ម,1,km,unclassified,approved,
brosoutekrueeah,ប្រសូតិគ្រឹះ,1,km,unclassified,approved,
brosrai,ប្រស្រ័យ,1,km,unclassified,approved,
brosraveak,ប្រស្រាវៈ,1,km,unclassified,approved,
brosravpheachoneak,ប្រស្រាវភាជនៈ,1,km,unclassified,approved,
brotab,ប្រតប់,27,km,unclassified,approved,
brotabbronhal,ប្រតាប់ប្រញាល់,1,km,unclassified,approved,
brotabbrornhal,ប្រតាប់ប្រញាល់,1,km,unclassified,approved,
brotaebatka,ប្រតិបត្តិការ,319,km,unclassified,approved,
brotaeksen,ប្រទក្សិណ,1,km,unclassified,approved,
brotaeng,ប្រតែង,1,km,unclassified,approved,
brotaeng,ប្រទាំង,3,km,unclassified,approved,
brotak,ប្រតាក,5,km,unclassified,approved,
brotaok,ប្រតោក,1,km,unclassified,approved,
brotaong,ប្រតោង,1,km,unclassified,approved,
brotaus,ប្រទើស,1,km,unclassified,approved,
brotay,ប្រតាយ,8,km,unclassified,approved,
broteah,ប្រទះ,374,km,unclassified,approved,
broteak,ប្រទាក់,34,km,unclassified,approved,
broteal,ប្រទាល់,1,km,unclassified,approved,
brotean,ប្រទាន,20,km,unclassified,approved,
broteang,ប្រទាំង,3,km,unclassified,approved,
broteanh,ប្រទាញ,8,km,unclassified,approved,
broteas,ប្រទាស,1,km,unclassified,approved,
brotebat,ប្រតិបត្តិ,832,km,unclassified,approved,
brotebatka,ប្រតិបត្តិការ,319,km,unclassified,approved,
brotebotea,ប្រតិបទា,1,km,unclassified,approved,
brotech,ប្រទេច,7,km,unclassified,approved,
broted,ប្រតិដ្ឋ,1,km,unclassified,approved,
brotedthor,ប្រតិដ្ឋ,1,km,unclassified,approved,
broteh,ប្រទេស,17581,km,unclassified,approved,
brotek,ប្រតេក,1,km,unclassified,approved,
brotekbat,ប្រតិបត្តិ,832,km,unclassified,approved,
brotekomm,ប្រតិកម្ម,151,km,unclassified,approved,
brotekreyea,ប្រតិក្រិយា,1,km,unclassified,approved,
broteksen,ប្រទក្សិណ,1,km,unclassified,approved,
broteleap,ប្រតិលាភ,1,km,unclassified,approved,
broteleaph,ប្រតិលាភ,1,km,unclassified,approved,
brotelom,ប្រតិលោម,1,km,unclassified,approved,
broteloum,ប្រតិលោម,1,km,unclassified,approved,
brotemea,ប្រតិមា,1,km,unclassified,approved,
brotemeakor,ប្រតិមាករ,1,km,unclassified,approved,
brotepheak,ប្រតិភាគ,1,km,unclassified,approved,
brotephean,ប្រតិភាណ,1,km,unclassified,approved,
