roman,target,freq,freq_lang,category,status,notes
samitth,សមិទ្ធ,112,km,unclassified,approved,
somitth,សមិទ្ធ,112,km,unclassified,approved,
samitthi,សមិទ្ធិ,15,km,unclassified,approved,
somitthi,សមិទ្ធិ,15,km,unclassified,approved,
saminth,សមិន្ធន៍,1,km,unclassified,approved,
sominth,សមិន្ធន៍,1,km,unclassified,approved,
samuchchai,សមុច្ច័យ,1,km,unclassified,approved,
somuchchai,សមុច្ច័យ,1,km,unclassified,approved,
samuchchhet,សមុច្ឆេទ,1,km,unclassified,approved,
somuchchhet,សមុច្ឆេទ,1,km,unclassified,approved,
samuchchol,សមុជ្ជល,1,km,unclassified,approved,
somuchchol,សមុជ្ជល,1,km,unclassified,approved,
samudthan,សមុដ្ឋាន,1,km,unclassified,approved,
somudthan,សមុដ្ឋាន,1,km,unclassified,approved,
samutoyeak,សមុទយៈ,1,km,unclassified,approved,
somutoyeak,សមុទយៈ,1,km,unclassified,approved,
samuteachar,សមុទាចារ,1,km,unclassified,approved,
somuteachar,សមុទាចារ,1,km,unclassified,approved,
samuteay,សមុទាយ,1,km,unclassified,approved,
somuteay,សមុទាយ,1,km,unclassified,approved,
samutt,សមុទ្ទ,1,km,unclassified,approved,
somutt,សមុទ្ទ,1,km,unclassified,approved,
samuh,សមុហ៍,1,km,unclassified,approved,
somuh,សមុហ៍,1,km,unclassified,approved,
samuhbanhchi,សមុហបញ្ជី,1,km,unclassified,approved,
somuhbonhchi,សមុហបញ្ជី,1,km,unclassified,approved,
samuv,សមូវ,1,km,unclassified,approved,
somuv,សមូវ,1,km,unclassified,approved,
samuha,សមូហ,1,km,unclassified,approved,
somuha,សមូហ,1,km,unclassified,approved,
samouthean,សមោធាន,1,km,unclassified,approved,
somouthean,សមោធាន,1,km,unclassified,approved,
samousar,សមោសរ,1,km,unclassified,approved,
somousor,សមោសរ,1,km,unclassified,approved,
samousaronak,សមោសរណៈ,1,km,unclassified,approved,
somousoronak,សមោសរណៈ,1,km,unclassified,approved,
samkok,សម្កក,1,km,unclassified,approved,
somkok,សម្កក,1,km,unclassified,approved,
samkeak,សម្កាក,1,km,unclassified,approved,
somkeak,សម្កាក,1,km,unclassified,approved,
samkung,សម្កុង,1,km,unclassified,approved,
somkung,សម្កុង,1,km,unclassified,approved,
samkul,សម្កុល,1,km,unclassified,approved,
somkul,សម្កុល,1,km,unclassified,approved,
samkunh,សម្កូញ,1,km,unclassified,approved,
somkunh,សម្កូញ,1,km,unclassified,approved,
samkuv,សម្កូវ,1,km,unclassified,approved,
somkuv,សម្កូវ,1,km,unclassified,approved,
samkom,សម្គម,1,km,unclassified,approved,
somkom,សម្គម,1,km,unclassified,approved,
samgeang,សម្គាំង,1,km,unclassified,approved,
somgeang,សម្គាំង,1,km,unclassified,approved,
somgorl,សម្គាល់,1204,km,unclassified,approved,
samgul,សម្គុល,1,km,unclassified,approved,
somgul,សម្គុល,1,km,unclassified,approved,
samgouk,សម្គោក,1,km,unclassified,approved,
somgouk,សម្គោក,1,km,unclassified,approved,
samngam,សម្ងំ,44,km,unclassified,approved,
somngom,សម្ងំ,44,km,unclassified,approved,
samngach,សម្ងាច,1,km,unclassified,approved,
somngach,សម្ងាច,1,km,unclassified,approved,
samngat,សម្ងាត់,60,km,unclassified,approved,
somngat,សម្ងាត់,60,km,unclassified,approved,
samngauch,សម្ងើច,1,km,unclassified,approved,
somngauch,សម្ងើច,1,km,unclassified,approved,
samnhanh,សម្ញាញ,1,km,unclassified,approved,
somnhanh,សម្ញាញ,1,km,unclassified,approved,
samnhenh,សម្ញេញ,1,km,unclassified,approved,
somnhenh,សម្ញេញ,1,km,unclassified,approved,
samnhaeng,សម្ញែង,9,km,unclassified,approved,
somnhaeng,សម្ញែង,9,km,unclassified,approved,
somdey,សម្ដី,401,km,unclassified,approved,
somdei,សម្ដី,401,km,unclassified,approved,
samdueng,សម្ដឹង,1,km,unclassified,approved,
somdueng,សម្ដឹង,1,km,unclassified,approved,
samdueut,សម្ដឺត,1,km,unclassified,approved,
somdueut,សម្ដឺត,1,km,unclassified,approved,
samderng,សម្ដើង,1,km,unclassified,approved,
somderng,សម្ដើង,1,km,unclassified,approved,
samdaung,សម្ដើង,1,km,unclassified,approved,
somdaung,សម្ដើង,1,km,unclassified,approved,
samdech,សម្ដេច,442,km,unclassified,approved,
somdech,សម្ដេច,442,km,unclassified,approved,
samdach,សម្ដេច,442,km,unclassified,approved,
somdach,សម្ដេច,442,km,unclassified,approved,
sormdech,សម្ដេច,442,km,unclassified,approved,
samdech,សម្ដេជ,1,km,unclassified,approved,
somdech,សម្ដេជ,1,km,unclassified,approved,
somdaeng,សម្ដែង,3668,km,unclassified,approved,
samdoh,សម្ដោះ,1,km,unclassified,approved,
somdoh,សម្ដោះ,1,km,unclassified,approved,
samdos,សម្ដោះ,1,km,unclassified,approved,
somdos,សម្ដោះ,1,km,unclassified,approved,
samtot,សម្តត,1,km,unclassified,approved,
somtot,សម្តត,1,km,unclassified,approved,
samtul,សម្តុល,1,km,unclassified,approved,
somtul,សម្តុល,1,km,unclassified,approved,
samtouk,សម្តោក,1,km,unclassified,approved,
somtouk,សម្តោក,1,km,unclassified,approved,
samtoak,សម្ទក់,1,km,unclassified,approved,
somtoak,សម្ទក់,1,km,unclassified,approved,
samtong,សម្ទង់,1,km,unclassified,approved,
somtong,សម្ទង់,1,km,unclassified,approved,
samtol,សម្ទល,1,km,unclassified,approved,
somtol,សម្ទល,1,km,unclassified,approved,
samteanh,សម្ទាញ,1,km,unclassified,approved,
somteanh,សម្ទាញ,1,km,unclassified,approved,
samteay,សម្ទាយ,1,km,unclassified,approved,
somteay,សម្ទាយ,1,km,unclassified,approved,
samtear,សម្ទារ,1,km,unclassified,approved,
somtear,សម្ទារ,1,km,unclassified,approved,
samtik,សម្ទីក,1,km,unclassified,approved,
somtik,សម្ទីក,1,km,unclassified,approved,
samtuh,សម្ទុះ,5,km,unclassified,approved,
somtuh,សម្ទុះ,5,km,unclassified,approved,
samtuhkaaek,សម្ទុះក្អែក,1,km,unclassified,approved,
somtuhkaaek,សម្ទុះក្អែក,1,km,unclassified,approved,
samtung,សម្ទូង,1,km,unclassified,approved,
somtung,សម្ទូង,1,km,unclassified,approved,
samtaunh,សម្ទើញ,1,km,unclassified,approved,
somtaunh,សម្ទើញ,1,km,unclassified,approved,
samteh,សម្ទេះ,1,km,unclassified,approved,
somteh,សម្ទេះ,1,km,unclassified,approved,
samteael,សម្ទែល,1,km,unclassified,approved,
somteael,សម្ទែល,1,km,unclassified,approved,
somneak,សម្នាក់,2,km,unclassified,approved,
samneadai,សម្នាដៃ,1,km,unclassified,approved,
somneadai,សម្នាដៃ,1,km,unclassified,approved,
samnam,សម្នាម,1,km,unclassified,approved,
somnam,សម្នាម,1,km,unclassified,approved,
sambok,សម្បក,55,km,unclassified,approved,
sombok,សម្បក,55,km,unclassified,approved,
sambbajanhnha,សម្បជញ្ញៈ,1,km,unclassified,approved,
sambojonhnheak,សម្បជញ្ញៈ,1,km,unclassified,approved,
sombojonhnheak,សម្បជញ្ញៈ,1,km,unclassified,approved,
sambojeanmusavat,សម្បជានមុសាវាទ,1,km,unclassified,approved,
sombojeanmusavat,សម្បជានមុសាវាទ,1,km,unclassified,approved,
sombat,សម្បត្តិ,1005,km,unclassified,approved,
sambat,សម្បត្តិ,1005,km,unclassified,approved,
sombath,សម្បត្តិ,1005,km,unclassified,approved,
sambath,សម្បត្តិ,1005,km,unclassified,approved,
samboth,សម្បថ,4,km,unclassified,approved,
somboth,សម្បថ,4,km,unclassified,approved,
samboat,សម្ប័ទ,1,km,unclassified,approved,
somboat,សម្ប័ទ,1,km,unclassified,approved,
sambbatean,សម្បទាន,1,km,unclassified,approved,
sombbatean,សម្បទាន,1,km,unclassified,approved,
sambbathean,សម្បធាន,1,km,unclassified,approved,
sombbathean,សម្បធាន,1,km,unclassified,approved,
sambbayutt,សម្បយុត្ត,1,km,unclassified,approved,
sombbayutt,សម្បយុត្ត,1,km,unclassified,approved,
sambbayouk,សម្បយោគ,1,km,unclassified,approved,
sombbayouk,សម្បយោគ,1,km,unclassified,approved,
sambbareay,សម្បរាយ,1,km,unclassified,approved,
sombbareay,សម្បរាយ,1,km,unclassified,approved,
sambbareayik,សម្បរាយិក,1,km,unclassified,approved,
sombbareayik,សម្បរាយិក,1,km,unclassified,approved,
sambbarivttan,សម្បរិវត្តន៍,1,km,unclassified,approved,
sombbarivtton,សម្បរិវត្តន៍,1,km,unclassified,approved,
sambbasat,សម្បសាទ,1,km,unclassified,approved,
sombbasat,សម្បសាទ,1,km,unclassified,approved,
sambbahar,សម្បហារ,1,km,unclassified,approved,
sombbahar,សម្បហារ,1,km,unclassified,approved,
samba,សម្បា,38,km,unclassified,approved,
somba,សម្បា,38,km,unclassified,approved,
sambach,សម្បាច់,1,km,unclassified,approved,
sombach,សម្បាច់,1,km,unclassified,approved,
sambar,សម្បារ,130,km,unclassified,approved,
sombar,សម្បារ,130,km,unclassified,approved,
sambuk,សម្បុក,12,km,unclassified,approved,
sombuk,សម្បុក,12,km,unclassified,approved,
sambukchab,សម្បុកចាប,1,km,unclassified,approved,
sombukchab,សម្បុកចាប,1,km,unclassified,approved,
sambukttroyuk,សម្បុកទ្រយុក,1,km,unclassified,approved,
sombukttroyuk,សម្បុកទ្រយុក,1,km,unclassified,approved,
sambud,សម្បុដ,1,km,unclassified,approved,
sombud,សម្បុដ,1,km,unclassified,approved,
sambol,សម្បុរ,249,km,unclassified,approved,
sombol,សម្បុរ,249,km,unclassified,approved,
sambolthngai,សម្បុរថ្ងៃ,1,km,unclassified,approved,
sombolthngai,សម្បុរថ្ងៃ,1,km,unclassified,approved,
sambollveaeng,សម្បុរល្វែង,1,km,unclassified,approved,
sombollveaeng,សម្បុរល្វែង,1,km,unclassified,approved,
sambolsbaek,សម្បុរស្បែក,1,km,unclassified,approved,
sombolsbaek,សម្បុរស្បែក,1,km,unclassified,approved,
sambungsangrung,សម្បូងសង្រូង,1,km,unclassified,approved,
sombungsongrung,សម្បូងសង្រូង,1,km,unclassified,approved,
sambunr,សម្បូណ៌,3,km,unclassified,approved,
sombunr,សម្បូណ៌,3,km,unclassified,approved,
so,សម្បូរ,880,km,unclassified,approved,
sombo,សម្បូរ,880,km,unclassified,approved,
samburon,សម្បូរណ៍,1,km,unclassified,approved,
somburon,សម្បូរណ៍,1,km,unclassified,approved,
sambuor,សម្បួរ,1,km,unclassified,approved,
sombuor,សម្បួរ,1,km,unclassified,approved,
sambaum,សម្បើម,81,km,unclassified,approved,
sombaum,សម្បើម,81,km,unclassified,approved,
sambeaeng,សម្បែង,88,km,unclassified,approved,
sombeaeng,សម្បែង,88,km,unclassified,approved,
sambour,សម្បោរ,36,km,unclassified,approved,
sombour,សម្បោរ,36,km,unclassified,approved,
samphobbaleab,សម្ផប្បលាប,1,km,unclassified,approved,
somphobboleab,សម្ផប្បលាប,1,km,unclassified,approved,
samphors,សម្ផស្ស,595,km,unclassified,approved,
somphors,សម្ផស្ស,595,km,unclassified,approved,
samphull,សម្ផុល្ល,1,km,unclassified,approved,
somphull,សម្ផុល្ល,1,km,unclassified,approved,
sampongsor,សម្ពង្ស,1,km,unclassified,approved,
sompongsor,សម្ពង្ស,1,km,unclassified,approved,
sampochchhareak,សម្ពច្ឆរៈ,1,km,unclassified,approved,
sompochchhoreak,សម្ពច្ឆរៈ,1,km,unclassified,approved,
samponthor,សម្ពន្ធ,21,km,unclassified,approved,
somponthor,សម្ពន្ធ,21,km,unclassified,approved,
samponthin,សម្ពន្ធិន,1,km,unclassified,approved,
somponthin,សម្ពន្ធិន,1,km,unclassified,approved,
samponthini,សម្ពន្ធិនី,1,km,unclassified,approved,
somponthini,សម្ពន្ធិនី,1,km,unclassified,approved,
sampor,សម្ពរ,1,km,unclassified,approved,
sompor,សម្ពរ,1,km,unclassified,approved,
sampol,សម្ពល,1,km,unclassified,approved,
sompol,សម្ពល,1,km,unclassified,approved,
sampoli,សម្ពលី,1,km,unclassified,approved,
sompoli,សម្ពលី,1,km,unclassified,approved,
sompeat,សម្ពាធ,613,km,unclassified,approved,
sampeay,សម្ពាយ,6,km,unclassified,approved,
sompeay,សម្ពាយ,6,km,unclassified,approved,
sampeahak,សម្ពាហក,1,km,unclassified,approved,
sompeahok,សម្ពាហក,1,km,unclassified,approved,
sampeahnokamm,សម្ពាហនកម្ម,1,km,unclassified,approved,
sompeahnokomm,សម្ពាហនកម្ម,1,km,unclassified,approved,
sampeaheka,សម្ពាហិកា,1,km,unclassified,approved,
sompeaheka,សម្ពាហិកា,1,km,unclassified,approved,
sampuek,សម្ពឹក,1,km,unclassified,approved,
sompuek,សម្ពឹក,1,km,unclassified,approved,
samputth,សម្ពុទ្ធ,1,km,unclassified,approved,
somputth,សម្ពុទ្ធ,1,km,unclassified,approved,
sampiet,សម្ពៀត,6,km,unclassified,approved,
sompiet,សម្ពៀត,6,km,unclassified,approved,
sampeaeeah,សម្ពែះ,1,km,unclassified,approved,
sompeaeeah,សម្ពែះ,1,km,unclassified,approved,
sampouthoneak,សម្ពោធនៈ,1,km,unclassified,approved,
sompouthoneak,សម្ពោធនៈ,1,km,unclassified,approved,
sampouthi,សម្ពោធិ,1,km,unclassified,approved,
sompouthi,សម្ពោធិ,1,km,unclassified,approved,
samphottamitt,សម្ភត្តមិត្ត,1,km,unclassified,approved,
somphottomitt,សម្ភត្តមិត្ត,1,km,unclassified,approved,
samphop,សម្ភព,89,km,unclassified,approved,
somphop,សម្ភព,89,km,unclassified,approved,
samphovoreak,សម្ភវរាគ,1,km,unclassified,approved,
somphovoreak,សម្ភវរាគ,1,km,unclassified,approved,
samphovesei,សម្ភវេសី,1,km,unclassified,approved,
somphovesei,សម្ភវេសី,1,km,unclassified,approved,
sampheapon,សម្ភាពន៍,1,km,unclassified,approved,
sompheapon,សម្ភាពន៍,1,km,unclassified,approved,
samphear,សម្ភារ,288,km,unclassified,approved,
somphear,សម្ភារ,288,km,unclassified,approved,
samphearphluek,សម្ភារភ្លឹក,1,km,unclassified,approved,
somphearphluek,សម្ភារភ្លឹក,1,km,unclassified,approved,
sampheavokatha,សម្ភាវកថា,1,km,unclassified,approved,
sompheavokotha,សម្ភាវកថា,1,km,unclassified,approved,
sampheavoneak,សម្ភាវនៈ,1,km,unclassified,approved,
sompheavoneak,សម្ភាវនៈ,1,km,unclassified,approved,
sampheavoreak,សម្ភាវរាគ,1,km,unclassified,approved,
sompheavoreak,សម្ភាវរាគ,1,km,unclassified,approved,
sampheavit,សម្ភាវិត,1,km,unclassified,approved,
sompheavit,សម្ភាវិត,1,km,unclassified,approved,
sampheas,សម្ភាស,77,km,unclassified,approved,
sompheas,សម្ភាស,77,km,unclassified,approved,
sampheasa,សម្ភាសា,1,km,unclassified,approved,
sompheasa,សម្ភាសា,1,km,unclassified,approved,
sampheaset,សម្ភាសិត,1,km,unclassified,approved,
sompheaset,សម្ភាសិត,1,km,unclassified,approved,
samphit,សម្ភិត,1,km,unclassified,approved,
somphit,សម្ភិត,1,km,unclassified,approved,
samphinn,សម្ភិន្ន,1,km,unclassified,approved,
somphinn,សម្ភិន្ន,1,km,unclassified,approved,
samphi,សម្ភី,1,km,unclassified,approved,
somphi,សម្ភី,1,km,unclassified,approved,
samphute,សម្ភូតិ,1,km,unclassified,approved,
somphute,សម្ភូតិ,1,km,unclassified,approved,
samphet,សម្ភេទ,1,km,unclassified,approved,
somphet,សម្ភេទ,1,km,unclassified,approved,
samphouk,សម្ភោគ,1,km,unclassified,approved,
somphouk,សម្ភោគ,1,km,unclassified,approved,
samphouch,សម្ភោជ,1,km,unclassified,approved,
somphouch,សម្ភោជ,1,km,unclassified,approved,
samphoutyor,សម្ភោទ្យ,1,km,unclassified,approved,
somphoutyor,សម្ភោទ្យ,1,km,unclassified,approved,
samphour,សម្ភោរ,1,km,unclassified,approved,
somphour,សម្ភោរ,1,km,unclassified,approved,
sammochchon,សម្មជ្ជន,1,km,unclassified,approved,
sommochchon,សម្មជ្ជន,1,km,unclassified,approved,
sammochchoni,សម្មជ្ជនី,1,km,unclassified,approved,
sommochchoni,សម្មជ្ជនី,1,km,unclassified,approved,
sammot,សម្មត,1,km,unclassified,approved,
sommot,សម្មត,1,km,unclassified,approved,
sammote,សម្មតិ,1,km,unclassified,approved,
sommote,សម្មតិ,1,km,unclassified,approved,
sammotelingkor,សម្មតិលិង្គ,1,km,unclassified,approved,
sommotelingkor,សម្មតិលិង្គ,1,km,unclassified,approved,
samma,សម្មា,1,km,unclassified,approved,
somma,សម្មា,1,km,unclassified,approved,
samman,សម្មាន,1,km,unclassified,approved,
somman,សម្មាន,1,km,unclassified,approved,
sammasamputth,សម្មាសម្ពុទ្ធ,1,km,unclassified,approved,
sommasamputth,សម្មាសម្ពុទ្ធ,1,km,unclassified,approved,
sammukheiphut,សម្មុខីភូត,1,km,unclassified,approved,
sommukheiphut,សម្មុខីភូត,1,km,unclassified,approved,
sammoutanakatha,សម្មោទនកថា,1,km,unclassified,approved,
sammoutaniyokatha,សម្មោទនីយកថា,1,km,unclassified,approved,
sommoutaniyokotha,សម្មោទនីយកថា,1,km,unclassified,approved,
samrok,សម្រក,336,km,unclassified,approved,
somrork,សម្រក,336,km,unclassified,approved,
samrorkk,សម្រក់,57,km,unclassified,approved,
somrokk,សម្រក់,57,km,unclassified,approved,
samrong,សម្រង់,4,km,unclassified,approved,
somrong,សម្រង់,4,km,unclassified,approved,
samron,សម្រន់,119,km,unclassified,approved,
somrorn,សម្រន់,119,km,unclassified,approved,
samrorb,សម្រប,256,km,unclassified,approved,
somrob,សម្រប,256,km,unclassified,approved,
somrors,សម្រស់,4135,km,unclassified,approved,
somros,សម្រស់,4135,km,unclassified,approved,
somrak,សម្រាក,1591,km,unclassified,approved,
somrark,សម្រាក,1591,km,unclassified,approved,
somrang,សម្រាំង,85,km,unclassified,approved,
samrach,សម្រាជ,1,km,unclassified,approved,
somreach,សម្រាជ,1,km,unclassified,approved,
samrat,សម្រាត,1,km,unclassified,approved,
samrant,សម្រាន្ត,9,km,unclassified,approved,
somrant,សម្រាន្ត,9,km,unclassified,approved,
samray,សម្រាយ,2,km,unclassified,approved,
somral,សម្រាល,1188,km,unclassified,approved,
somrarl,សម្រាល,1188,km,unclassified,approved,
samrit,សម្រិត,77,km,unclassified,approved,
somrit,សម្រិត,77,km,unclassified,approved,
samril,សម្រិល,1,km,unclassified,approved,
somril,សម្រិល,1,km,unclassified,approved,
samrueng,សម្រឹង,1,km,unclassified,approved,
somrueng,សម្រឹង,1,km,unclassified,approved,
somreung,សម្រឹង,1,km,unclassified,approved,
samreung,សម្រឹង,1,km,unclassified,approved,
samruh,សម្រុះ,9,km,unclassified,approved,
somruh,សម្រុះ,9,km,unclassified,approved,
somrok,សម្រុក,571,km,unclassified,approved,
somruk,សម្រុក,571,km,unclassified,approved,
samrok,សម្រុក,571,km,unclassified,approved,
samruk,សម្រុក,571,km,unclassified,approved,
samrung,សម្រុង,109,km,unclassified,approved,
somrung,សម្រុង,109,km,unclassified,approved,
samrunh,សម្រុញ,1,km,unclassified,approved,
somrunh,សម្រុញ,1,km,unclassified,approved,
samrut,សម្រុត,1,km,unclassified,approved,
somrut,សម្រុត,1,km,unclassified,approved,
samruhsamruol,សម្រុះសម្រួល,1,km,unclassified,approved,
somruhsomruol,សម្រុះសម្រួល,1,km,unclassified,approved,
samrut,សម្រូត,5,km,unclassified,approved,
somrut,សម្រូត,5,km,unclassified,approved,
samrub,សម្រូប,8,km,unclassified,approved,
somrub,សម្រូប,8,km,unclassified,approved,
samruoch,សម្រួច,1,km,unclassified,approved,
somruoch,សម្រួច,1,km,unclassified,approved,
samruot,សម្រួត,1,km,unclassified,approved,
somruot,សម្រួត,1,km,unclassified,approved,
somroul,សម្រួល,613,km,unclassified,approved,
samraub,សម្រើប,4,km,unclassified,approved,
somraub,សម្រើប,4,km,unclassified,approved,
samreh,សម្រេះ,1,km,unclassified,approved,
somreh,សម្រេះ,1,km,unclassified,approved,
samrek,សម្រេក,1,km,unclassified,approved,
somrek,សម្រេក,1,km,unclassified,approved,
samreng,សម្រេង,1,km,unclassified,approved,
somreng,សម្រេង,1,km,unclassified,approved,
somrach,សម្រេច,4356,km,unclassified,approved,
samreaek,សម្រែក,9,km,unclassified,approved,
somreaek,សម្រែក,9,km,unclassified,approved,
samreaeksat,សម្រែកសត្វ,1,km,unclassified,approved,
samreaeng,សម្រែង,1,km,unclassified,approved,
somreaeng,សម្រែង,1,km,unclassified,approved,
samruoh,សម្រោះ,1,km,unclassified,approved,
somruoh,សម្រោះ,1,km,unclassified,approved,
